"time_from","time_to","tile_from","tile_to","probL"
870,880,1569,1569,0.00202182680420911
880,890,1569,1569,0.00460063272688367
870,880,1570,1569,2.5192588842514e-11
880,890,1570,1569,6.39150271463648e-11
860,870,1528,1569,0.0013302331434749
870,880,1528,1569,0.00194879531486328
880,890,1528,1569,0.00209798557689538
860,870,1529,1569,7.36228444740027e-11
870,880,1529,1569,1.30311327735324e-10
880,890,1529,1569,1.29404073025215e-10
860,870,1530,1569,0.00173830371499344
870,880,1530,1569,0.00345840452945582
880,890,1530,1569,0.00454269421260869
870,880,1569,1570,2.09168027159979e-11
880,890,1569,1570,4.54124752969415e-11
870,880,1570,1570,0.00267490848808863
880,890,1570,1570,0.00647508341499782
870,880,1571,1570,1.20096960112792e-11
880,890,1571,1570,3.38720654741602e-11
860,870,1529,1570,0.00289163733919795
870,880,1529,1570,0.00479024550702098
880,890,1529,1570,0.0045386825541453
860,870,1530,1570,5.55000232818155e-11
870,880,1530,1570,1.03344571614361e-10
880,890,1530,1570,1.295184509176e-10
860,870,1531,1570,0.00144598719920478
870,880,1531,1570,0.00349340533319559
880,890,1531,1570,0.0042181832687892
870,880,1570,1571,2.64038063562589e-11
880,890,1570,1571,6.39150271463648e-11
870,880,1571,1571,0.00121667449633904
880,890,1571,1571,0.00343150052774294
870,880,1572,1571,8.8026367152465e-12
880,890,1572,1571,2.98484763092442e-11
860,870,1530,1571,0.00203160884394419
870,880,1530,1571,0.00362467883186585
880,890,1530,1571,0.00454269421260869
860,870,1531,1571,4.30276525853729e-11
870,880,1531,1571,9.96017838768297e-11
880,890,1531,1571,1.20266198227413e-10
860,870,1532,1571,2.75151370187012e-05
870,880,1532,1571,0.000966186019628211
880,890,1532,1571,0.00209448201351294
870,880,1571,1572,1.20096960112792e-11
880,890,1571,1572,3.38720654741602e-11
870,880,1572,1572,0.000891774744499742
880,890,1572,1572,0.00302388002543366
870,880,1573,1572,1.60480101000938e-13
880,890,1573,1572,6.0571871480983e-12
860,870,1531,1572,0.00150913994876347
870,880,1531,1572,0.00349340533319559
880,890,1531,1572,0.0042181832687892
860,870,1532,1572,7.84494345570575e-13
870,880,1532,1572,2.75472903752035e-11
880,890,1532,1572,5.97165587575815e-11
860,870,1533,1572,1.1729708026956e-07
870,880,1533,1572,0.000732494350796406
880,890,1533,1572,0.00148721343979411
870,880,1572,1573,8.8026367152465e-12
880,890,1572,1573,2.98484763092442e-11
870,880,1573,1573,1.62578674659524e-05
880,890,1573,1573,0.000613639605508952
870,880,1574,1573,6.84126968864161e-16
880,890,1574,1573,4.27396431271023e-12
860,870,1532,1573,2.75151044858481e-05
870,880,1532,1573,0.000966186019628211
880,890,1532,1573,0.00209448201351294
860,870,1533,1573,3.34429689960173e-15
870,880,1533,1573,2.08844199457050e-11
880,890,1533,1573,4.24024977008862e-11
870,880,1534,1573,5.60919098320369e-05
880,890,1534,1573,0.000423599762021054
870,880,1573,1574,1.60480101000938e-13
880,890,1573,1574,6.0571871480983e-12
870,880,1574,1574,6.930731922715e-08
880,890,1574,1574,0.000432985428828009
880,890,1575,1574,3.27154729847603e-13
860,870,1533,1574,1.17257980282733e-07
870,880,1533,1574,0.000732494350796406
880,890,1533,1574,0.00148721343979411
870,880,1534,1574,1.59925738569208e-12
880,890,1534,1574,1.20774109852586e-11
870,880,1535,1574,2.29458760984508e-07
880,890,1535,1574,0.000173329495090887
870,880,1574,1575,6.84126968864161e-16
880,890,1574,1575,4.27396431271023e-12
880,890,1575,1575,3.31432882054997e-05
880,890,1576,1575,1.33830208117406e-15
870,880,1534,1575,5.60919098320369e-05
880,890,1534,1575,0.000423599762021054
870,880,1535,1575,6.54218441331512e-15
880,890,1535,1575,4.94186195500261e-12
870,880,1536,1575,4.47798986582505e-10
880,890,1536,1575,4.5219588922367e-05
880,890,1575,1576,3.27154729847603e-13
880,890,1576,1576,1.35580285215604e-07
870,880,1535,1576,1.94777001339807e-07
880,890,1535,1576,0.000173329495090887
870,880,1536,1576,1.08376288889498e-17
880,890,1536,1576,1.28927258455998e-12
880,890,1537,1576,1.60125774425056e-07
870,880,1569,1528,0.000313079955230263
880,890,1569,1528,0.0012356094274432
860,870,1528,1528,0.000501368769726434
870,880,1528,1528,0.000774385084540284
880,890,1528,1528,0.00144592439938241
860,870,1529,1528,3.12336827667312e-11
870,880,1529,1528,5.82846255467017e-11
880,890,1529,1528,1.00385762586689e-10
850,860,1488,1528,6.56251451456664e-11
860,870,1488,1528,8.87829429509219e-11
870,880,1488,1528,7.53141270331903e-11
880,890,1488,1528,1.11189341580492e-10
850,860,1489,1528,0.00305708939608921
860,870,1489,1528,0.00417060691716683
870,880,1489,1528,0.00455443049943677
880,890,1489,1528,0.00670790852777851
870,880,1569,1529,1.66379565363074e-11
880,890,1569,1529,4.54124752969415e-11
870,880,1570,1529,0.000736636249406699
880,890,1570,1529,0.00224173792891669
