"time_from","time_to","tile_from","tile_to","probL"
420,430,1138,1179,8.79264562220903e-08
420,430,1139,1179,7.76683986409376e-08
420,430,1140,1179,2.31005210147301e-06
420,430,1139,1180,1.22612501060654e-06
420,430,1140,1180,2.35661652131763e-07
420,430,1141,1180,4.95164747065477e-06
420,430,1140,1181,3.39806429635487e-06
420,430,1141,1181,4.613910165744e-07
420,430,1142,1181,6.867205904285e-06
420,430,1141,1182,1.21470149090442e-06
420,430,1142,1182,1.16830770804442e-07
420,430,1143,1182,1.61306304279408e-06
420,430,1142,1183,3.32578655736264e-08
420,430,1143,1183,2.96732568091168e-09
420,430,1144,1183,2.68000775330407e-08
420,430,1143,1184,7.05775174942965e-11
420,430,1144,1184,4.119210217962e-12
420,430,1145,1184,3.05289242352449e-11
430,440,1179,1138,4.51070099310454e-07
420,430,1138,1138,1.24860825093213e-06
430,440,1138,1138,2.79879863172701e-06
420,430,1139,1138,2.30020866783662e-07
430,440,1139,1138,6.43098137676068e-07
410,420,1098,1138,5.93353967961492e-11
420,430,1098,1138,1.10867386125167e-08
430,440,1098,1138,6.77562790047943e-08
410,420,1099,1138,8.44329148952628e-06
420,430,1099,1138,2.06103597293633e-05
430,440,1099,1138,2.95417042672798e-05
430,440,1179,1139,9.10936149459414e-08
430,440,1180,1139,4.25965368234955e-06
420,430,1138,1139,1.06253618745249e-07
430,440,1138,1139,1.17877740972576e-07
420,430,1139,1139,6.96426863215495e-05
430,440,1139,1139,9.63669586762045e-05
420,430,1140,1139,2.79155337105362e-06
430,440,1140,1139,3.68887333883771e-06
410,420,1098,1139,5.19859355301726e-09
420,430,1098,1139,7.00048841960698e-07
430,440,1098,1139,2.11746725309443e-06
410,420,1099,1139,4.78035927848811e-06
420,430,1099,1139,8.409822848261e-06
430,440,1099,1139,5.96594772627195e-06
410,420,1100,1139,0.000147478641179138
420,430,1100,1139,0.000276605913802913
430,440,1100,1139,0.000202683739049097
430,440,1179,1140,1.93348324207964e-06
