"time_from","time_to","tile_from","tile_to","probL"
260,270,1566,1565,3.06632180510236e-11
260,270,1526,1565,0.00450588399108941
270,280,1565,1566,1.70552885212147e-11
260,270,1566,1566,0.0184493042158182
270,280,1566,1566,0.0178125822413734
250,260,1567,1566,1.55250576746335e-10
260,270,1567,1566,1.18181619269035e-10
270,280,1567,1566,7.94790333377955e-11
270,280,1525,1566,0.00385355837427352
260,270,1526,1566,9.46069958537935e-11
270,280,1526,1566,4.87833407892092e-11
250,260,1527,1566,0.0369317053295583
260,270,1527,1566,0.0181902357165721
270,280,1527,1566,0.0138976516691704
260,270,1566,1567,1.54195151455522e-10
270,280,1566,1567,2.27459988536562e-10
280,290,1566,1567,3.08934715693666e-10
250,260,1567,1567,0.0631505882819272
260,270,1567,1567,0.0763309608589026
270,280,1567,1567,0.0784315457312524
280,290,1567,1567,0.0677512540887329
250,260,1568,1567,1.02861459571014e-09
260,270,1568,1567,9.7010077477039e-10
270,280,1568,1567,8.33504048490493e-10
280,290,1568,1567,6.87732545847164e-10
260,270,1526,1567,0.022658595822882
270,280,1526,1567,0.0178512521150162
280,290,1526,1567,0.0188501855900383
250,260,1527,1567,5.24233204510926e-10
260,270,1527,1567,4.09987017990316e-10
270,280,1527,1567,4.78586677980941e-10
280,290,1527,1567,4.04488837583005e-10
240,250,1528,1567,0.082481850743431
250,260,1528,1567,0.0330800749486947
260,270,1528,1567,0.00660134414888961
270,280,1528,1567,0.00331203688999854
280,290,1528,1567,0.00270224326993838
250,260,1567,1568,3.58171833545357e-10
260,270,1567,1568,4.51859412895415e-10
270,280,1567,1568,5.41065511108002e-10
280,290,1567,1568,5.86136983083602e-10
250,260,1568,1568,0.450844503675948
260,270,1568,1568,0.443792055204048
270,280,1568,1568,0.444351712879366
280,290,1568,1568,0.459792021196105
240,250,1569,1568,3.03934730232856e-09
250,260,1527,1568,0.0852035263962847
260,270,1527,1568,0.0695491336314181
270,280,1527,1568,0.0946103605918521
280,290,1527,1568,0.100278387568517
240,250,1528,1568,1.17387645021197e-09
250,260,1528,1568,5.05966271464554e-10
260,270,1528,1568,1.05384328228146e-10
270,280,1528,1568,6.16162545715787e-11
280,290,1528,1568,6.30445113100626e-11
240,250,1529,1568,0.547919407351818
290,300,1568,1569,6.30919791352487e-09
160,170,1569,1569,1.89504826789091e-09
