"time_from","time_to","tile_from","tile_to","probL"
70,80,1577,1577,7.44175018142202e-11
80,90,1577,1577,3.09946406569032e-08
90,100,1577,1577,9.97536575397423e-08
100,110,1577,1577,1.7913951526102e-07
110,120,1577,1577,2.2901499252858e-07
120,130,1577,1577,2.23402056711691e-07
130,140,1577,1577,1.66100122722473e-07
140,150,1577,1577,8.76218588275735e-08
150,160,1577,1577,2.56542137297412e-08
160,170,1577,1577,5.65902562457286e-11
70,80,1578,1577,0
80,90,1578,1577,0
90,100,1578,1577,0
100,110,1578,1577,0
110,120,1578,1577,0
120,130,1578,1577,0
130,140,1578,1577,0
140,150,1578,1577,0
150,160,1578,1577,0
160,170,1578,1577,0
70,80,1537,1577,0
80,90,1537,1577,0
90,100,1537,1577,0
100,110,1537,1577,0
110,120,1537,1577,0
120,130,1537,1577,0
130,140,1537,1577,0
140,150,1537,1577,0
150,160,1537,1577,0
160,170,1537,1577,0
60,70,1538,1577,1.15795596817017e-10
70,80,1538,1577,5.00759415174891e-08
80,90,1538,1577,1.38473457957068e-07
90,100,1538,1577,2.24123301191748e-07
100,110,1538,1577,2.70249706820316e-07
110,120,1538,1577,2.61500045012013e-07
120,130,1538,1577,2.06302147294378e-07
130,140,1538,1577,1.29406092988352e-07
140,150,1538,1577,5.93125541913344e-08
150,160,1538,1577,1.54199680502494e-08
160,170,1538,1577,3.07140038389062e-11
70,80,1577,1578,0
80,90,1577,1578,0
90,100,1577,1578,0
100,110,1577,1578,0
110,120,1577,1578,0
120,130,1577,1578,0
130,140,1577,1578,0
140,150,1577,1578,0
150,160,1577,1578,0
160,170,1577,1578,0
70,80,1578,1578,2.57811679746305e-08
80,90,1578,1578,1.03914726218454e-07
90,100,1578,1578,2.26141003538809e-07
100,110,1578,1578,3.49698640927597e-07
110,120,1578,1578,4.23087389959394e-07
120,130,1578,1578,4.14796425304369e-07
130,140,1578,1578,3.29237854860051e-07
140,150,1578,1578,2.03754680515871e-07
150,160,1578,1578,8.87926284960162e-08
160,170,1578,1578,2.0357708408029e-08
60,70,1579,1578,0
70,80,1579,1578,0
80,90,1579,1578,0
90,100,1579,1578,0
100,110,1579,1578,0
110,120,1579,1578,0
120,130,1579,1578,0
130,140,1579,1578,0
140,150,1579,1578,0
150,160,1579,1578,0
160,170,1579,1578,0
70,80,1537,1578,1.87396531957432e-09
80,90,1537,1578,7.05005946608636e-09
90,100,1537,1578,1.40293952737094e-08
100,110,1537,1578,1.98535476744251e-08
110,120,1537,1578,2.21354487369773e-08
120,130,1537,1578,2.01713513675013e-08
130,140,1537,1578,1.50096324774448e-08
140,150,1537,1578,8.77762771659817e-09
150,160,1537,1578,3.64041536674441e-09
160,170,1537,1578,7.99353296316633e-10
60,70,1538,1578,0
70,80,1538,1578,0
80,90,1538,1578,0
90,100,1538,1578,0
100,110,1538,1578,0
110,120,1538,1578,0
120,130,1538,1578,0
130,140,1538,1578,0
140,150,1538,1578,0
150,160,1538,1578,0
160,170,1538,1578,0
60,70,1539,1578,3.88822504316131e-08
70,80,1539,1578,1.3438838358533e-07
80,90,1539,1578,2.56540469005528e-07
90,100,1539,1578,3.58471796916836e-07
100,110,1539,1578,4.05006006374176e-07
110,120,1539,1578,3.85143762291038e-07
120,130,1539,1578,3.11250314894917e-07
130,140,1539,1578,2.10614104177176e-07
140,150,1539,1578,1.13952315670632e-07
150,160,1539,1578,4.42720364542318e-08
160,170,1539,1578,9.19204416652084e-09
70,80,1578,1579,0
80,90,1578,1579,0
90,100,1578,1579,0
100,110,1578,1579,0
110,120,1578,1579,0
120,130,1578,1579,0
130,140,1578,1579,0
140,150,1578,1579,0
150,160,1578,1579,0
160,170,1578,1579,0
170,180,1578,1579,0
60,70,1579,1579,2.91577205020515e-09
70,80,1579,1579,3.62930286756158e-06
80,90,1579,1579,1.24810764198388e-05
90,100,1579,1579,2.47784596506887e-05
100,110,1579,1579,3.66222187851394e-05
110,120,1579,1579,4.39738791048893e-05
120,130,1579,1579,4.43048138163887e-05
130,140,1579,1579,3.7494381141705e-05
140,150,1579,1579,2.58641741195041e-05
150,160,1579,1579,1.33645080358143e-05
160,170,1579,1579,4.02710484563952e-06
170,180,1579,1579,3.17004316427637e-09
60,70,1580,1579,0
70,80,1580,1579,0
80,90,1580,1579,0
90,100,1580,1579,0
100,110,1580,1579,0
110,120,1580,1579,0
120,130,1580,1579,0
130,140,1580,1579,0
140,150,1580,1579,0
150,160,1580,1579,0
160,170,1580,1579,0
170,180,1580,1579,0
60,70,1538,1579,8.85872529570652e-10
70,80,1538,1579,4.15765130309183e-07
80,90,1538,1579,1.26324974666068e-06
90,100,1538,1579,2.28203661011491e-06
100,110,1538,1579,3.13492844532904e-06
110,120,1538,1579,3.5540305291522e-06
120,130,1538,1579,3.42071851793418e-06
130,140,1538,1579,2.79025406881914e-06
140,150,1538,1579,1.86799154455102e-06
150,160,1538,1579,9.41830379679885e-07
160,170,1538,1579,2.78116681937939e-07
170,180,1538,1579,2.15293054392332e-10
60,70,1539,1579,0
70,80,1539,1579,0
80,90,1539,1579,0
90,100,1539,1579,0
100,110,1539,1579,0
110,120,1539,1579,0
120,130,1539,1579,0
130,140,1539,1579,0
140,150,1539,1579,0
150,160,1539,1579,0
160,170,1539,1579,0
170,180,1539,1579,0
50,60,1540,1579,4.08983098617012e-09
60,70,1540,1579,5.19975660764462e-06
70,80,1540,1579,1.43345186542139e-05
80,90,1540,1579,2.39712302357773e-05
90,100,1540,1579,3.10569478022494e-05
100,110,1540,1579,3.38917978995494e-05
110,120,1540,1579,3.22076176450907e-05
120,130,1540,1579,2.68661503899269e-05
130,140,1540,1579,1.94345012011245e-05
140,150,1540,1579,1.17369002756292e-05
150,160,1540,1579,5.40966173639958e-06
160,170,1540,1579,1.47602931187083e-06
170,180,1540,1579,1.06514935864682e-09
60,70,1579,1580,0
70,80,1579,1580,0
80,90,1579,1580,0
90,100,1579,1580,0
100,110,1579,1580,0
110,120,1579,1580,0
120,130,1579,1580,0
130,140,1579,1580,0
140,150,1579,1580,0
150,160,1579,1580,0
160,170,1579,1580,0
170,180,1579,1580,0
60,70,1580,1580,1.06366664779601e-06
70,80,1580,1580,4.96855608311503e-06
80,90,1580,1580,1.18034554258139e-05
90,100,1580,1580,2.0046280329147e-05
100,110,1580,1580,2.74259943699197e-05
110,120,1580,1580,3.18334015068219e-05
120,130,1580,1580,3.19977327342481e-05
130,140,1580,1580,2.78467529482852e-05
140,150,1580,1580,2.05383224224178e-05
150,160,1580,1580,1.21598355995675e-05
160,170,1580,1580,5.08717840393015e-06
170,180,1580,1580,1.03222532898001e-06
50,60,1581,1580,0
60,70,1581,1580,0
70,80,1581,1580,0
80,90,1581,1580,0
90,100,1581,1580,0
100,110,1581,1580,0
110,120,1581,1580,0
120,130,1581,1580,0
130,140,1581,1580,0
140,150,1581,1580,0
150,160,1581,1580,0
160,170,1581,1580,0
170,180,1581,1580,0
60,70,1539,1580,2.07600150099486e-07
70,80,1539,1580,7.74283396142172e-07
80,90,1539,1580,1.61160149778788e-06
90,100,1539,1580,2.48711169639471e-06
100,110,1539,1580,3.154333686656e-06
110,120,1539,1580,3.43957715952755e-06
120,130,1539,1580,3.28072774866021e-06
130,140,1539,1580,2.73115656992795e-06
140,150,1539,1580,1.93981964275288e-06
150,160,1539,1580,1.11226429605276e-06
160,170,1539,1580,4.528404210739e-07
170,180,1539,1580,8.97923485376142e-08
50,60,1540,1580,0
60,70,1540,1580,0
70,80,1540,1580,0
80,90,1540,1580,0
90,100,1540,1580,0
100,110,1540,1580,0
110,120,1540,1580,0
120,130,1540,1580,0
130,140,1540,1580,0
140,150,1540,1580,0
150,160,1540,1580,0
160,170,1540,1580,0
170,180,1540,1580,0
50,60,1541,1580,1.4587342628779e-06
60,70,1541,1580,5.67285062157247e-06
70,80,1541,1580,1.11382380816163e-05
80,90,1541,1580,1.60820565210272e-05
90,100,1541,1580,1.92910244404089e-05
100,110,1541,1580,2.02439245642504e-05
110,120,1541,1580,1.89990267640984e-05
120,130,1541,1580,1.60232468000168e-05
130,140,1541,1580,1.20273275079099e-05
140,150,1541,1580,7.81701608821197e-06
150,160,1541,1580,4.14910333545995e-06
160,170,1541,1580,1.57824227487546e-06
170,180,1541,1580,2.94603507004925e-07
60,70,1580,1581,0
70,80,1580,1581,0
80,90,1580,1581,0
90,100,1580,1581,0
100,110,1580,1581,0
110,120,1580,1581,0
120,130,1580,1581,0
130,140,1580,1581,0
140,150,1580,1581,0
150,160,1580,1581,0
160,170,1580,1581,0
170,180,1580,1581,0
180,190,1580,1581,0
50,60,1581,1581,6.69510114645322e-08
60,70,1581,1581,0.000151123907889097
70,80,1581,1581,0.000459168217984666
80,90,1581,1581,0.000860942735966937
90,100,1581,1581,0.00126922933579368
100,110,1581,1581,0.00160053544508661
110,120,1581,1581,0.00179101919094701
120,130,1581,1581,0.00180496214004758
130,140,1581,1581,0.00163865523784775
140,150,1581,1581,0.00132120048449344
150,160,1581,1581,0.000912383801604434
160,170,1581,1581,0.000496239604818868
170,180,1581,1581,0.000166869130988867
180,190,1581,1581,7.17721981928726e-08
50,60,1582,1581,0
60,70,1582,1581,0
70,80,1582,1581,0
80,90,1582,1581,0
90,100,1582,1581,0
100,110,1582,1581,0
110,120,1582,1581,0
120,130,1582,1581,0
130,140,1582,1581,0
140,150,1582,1581,0
150,160,1582,1581,0
160,170,1582,1581,0
170,180,1582,1581,0
180,190,1582,1581,0
50,60,1540,1581,1.40620915880471e-08
60,70,1540,1581,1.90545852964821e-05
70,80,1540,1581,5.64367204316382e-05
80,90,1540,1581,0.000102398152564523
90,100,1540,1581,0.000145709786744758
100,110,1540,1581,0.000177386599485214
110,120,1540,1581,0.000191950743624547
120,130,1540,1581,0.000187527232550071
130,140,1540,1581,0.000165510249199595
140,150,1540,1581,0.000130116233536965
150,160,1540,1581,8.78683934069333e-05
160,170,1540,1581,4.68649815587192e-05
170,180,1540,1581,1.54940474133712e-05
180,190,1540,1581,6.5677456125621e-09
50,60,1541,1581,0
60,70,1541,1581,0
70,80,1541,1581,0
80,90,1541,1581,0
90,100,1541,1581,0
100,110,1541,1581,0
110,120,1541,1581,0
120,130,1541,1581,0
130,140,1541,1581,0
140,150,1541,1581,0
150,160,1541,1581,0
160,170,1541,1581,0
170,180,1541,1581,0
180,190,1541,1581,0
40,50,1542,1581,8.71012539740077e-08
50,60,1542,1581,0.000198809030672323
60,70,1542,1581,0.000442576501707898
70,80,1542,1581,0.000652911483862513
80,90,1542,1581,0.000795628020738085
90,100,1542,1581,0.000861892422891806
100,110,1542,1581,0.000856388652193027
110,120,1542,1581,0.000790614207067373
120,130,1542,1581,0.000679404563964459
130,140,1542,1581,0.000539291857556861
140,150,1542,1581,0.000387747654761049
150,160,1542,1581,0.000242619810808211
160,170,1542,1581,0.000121145683684736
170,180,1542,1581,3.78108228566455e-05
180,190,1542,1581,1.5234532151091e-08
50,60,1581,1582,0
60,70,1581,1582,0
70,80,1581,1582,0
80,90,1581,1582,0
