"time_from","time_to","tile_from","tile_to","probL"
0,10,1356,1356,4.76871144888632e-15
10,20,1356,1356,2.98081218511033e-18
20,30,1356,1356,9.78329927669284e-20
30,40,1356,1356,5.25279353736037e-20
40,50,1356,1356,4.6233562800835e-20
50,60,1356,1356,4.16498487332949e-20
60,70,1356,1356,3.78183414685189e-20
70,80,1356,1356,3.46173056666253e-20
80,90,1356,1356,3.19582598480168e-20
90,100,1356,1356,2.976023433331e-20
100,110,1356,1356,2.79509413571002e-20
110,120,1356,1356,2.64676093121255e-20
120,130,1356,1356,2.52567496452235e-20
130,140,1356,1356,2.42733495413313e-20
140,150,1356,1356,2.34798374452053e-20
150,160,1356,1356,2.28450147914787e-20
160,170,1356,1356,2.23430516679815e-20
170,180,1356,1356,2.19525890882993e-20
180,190,1356,1356,2.16559602869093e-20
190,200,1356,1356,2.14385277605745e-20
200,210,1356,1356,2.12881254251864e-20
210,220,1356,1356,2.11945925205133e-20
220,230,1356,1356,2.11493856039055e-20
230,240,1356,1356,2.11452558843564e-20
240,250,1356,1356,2.11759805667146e-20
250,260,1356,1356,2.12361384294575e-20
260,270,1356,1356,2.13209213596349e-20
270,280,1356,1356,2.14259749304333e-20
280,290,1356,1356,2.15472623021102e-20
290,300,1356,1356,2.16809467574599e-20
300,310,1356,1356,2.18232890647825e-20
310,320,1356,1356,2.19705566171647e-20
320,330,1356,1356,2.21189419513271e-20
330,340,1356,1356,2.22644888268056e-20
340,350,1356,1356,2.24030245703003e-20
350,360,1356,1356,2.25300978830082e-20
360,370,1356,1356,2.2640921792105e-20
370,380,1356,1356,2.27303219221558e-20
380,390,1356,1356,2.27926907888733e-20
390,400,1356,1356,2.2821949397306e-20
400,410,1356,1356,2.28115180807824e-20
410,420,1356,1356,2.27542992679684e-20
420,430,1356,1356,2.26426757360255e-20
430,440,1356,1356,2.2468528920966e-20
440,450,1356,1356,2.22232830338256e-20
450,460,1356,1356,2.18979820922351e-20
460,470,1356,1356,2.14834085341611e-20
470,480,1356,1356,2.09702538350156e-20
480,490,1356,1356,2.03493534812904e-20
490,500,1356,1356,1.96120007083263e-20
500,510,1356,1356,1.87503554730251e-20
510,520,1356,1356,1.77579669938099e-20
520,530,1356,1356,1.6630429481534e-20
530,540,1356,1356,1.53661907817071e-20
540,550,1356,1356,1.39675315176843e-20
550,560,1356,1356,1.24417263255592e-20
560,570,1356,1356,1.08023865996586e-20
570,580,1356,1356,9.07096431719142e-21
580,590,1356,1356,7.27837969841667e-21
590,600,1356,1356,5.46681632980743e-21
600,610,1356,1356,3.69251447711656e-21
610,620,1356,1356,2.03552319457179e-21
620,630,1356,1356,6.51560975662054e-22
630,640,1356,1356,1.30314654550265e-24
640,650,1356,1356,1.8874812124205e-30
0,10,1357,1356,5.4325172933773e-16
10,20,1357,1356,1.62653297591308e-18
20,30,1357,1356,1.5083127173627e-19
30,40,1357,1356,5.4345546643495e-20
40,50,1357,1356,4.2679599060165e-20
50,60,1357,1356,3.96685872913821e-20
60,70,1357,1356,3.82840224782422e-20
70,80,1357,1356,3.74614911280602e-20
80,90,1357,1356,3.68971629714006e-20
90,100,1357,1356,3.64744289615251e-20
