"time_from","time_to","tile_from","tile_to","probL"
790,800,1407,1407,4.28213096909281e-05
800,810,1407,1407,3.79042320153028e-06
810,820,1407,1407,6.36581584394278e-05
820,830,1407,1407,7.20610185122525e-06
830,840,1407,1407,6.49366806279161e-05
840,850,1407,1407,1.06628687216069e-05
850,860,1407,1407,6.90849401045794e-05
860,870,1407,1407,1.63765908752278e-05
870,880,1407,1407,8.97267943666591e-05
880,890,1407,1407,3.83542603526662e-05
790,800,1408,1407,2.99110301440744e-09
800,810,1408,1407,1.17972011980447e-05
810,820,1408,1407,1.21648318125687e-06
820,830,1408,1407,1.75388546110346e-05
830,840,1408,1407,2.58549766016273e-06
840,850,1408,1407,2.07114761945002e-05
850,860,1408,1407,4.2501272421343e-06
860,870,1408,1407,2.65413177953716e-05
870,880,1408,1407,7.48538260880802e-06
880,890,1408,1407,5.36888055368999e-05
780,790,1366,1407,0.00321186851974187
790,800,1366,1407,0.000194470080093911
800,810,1366,1407,0.00275188189809075
810,820,1366,1407,0.000240544915478577
820,830,1366,1407,0.0021826456889656
830,840,1366,1407,0.000300317025305334
840,850,1366,1407,0.00201558005907383
850,860,1366,1407,0.000399284109687505
860,870,1366,1407,0.00227328662891062
870,880,1366,1407,0.000631105353685856
880,890,1366,1407,0.0042516296836115
780,790,1367,1407,1.40621823593036e-08
790,800,1367,1407,5.70017172999872e-05
800,810,1367,1407,4.05871136540019e-06
810,820,1367,1407,5.65544275379505e-05
820,830,1367,1407,6.47129470855896e-06
830,840,1367,1407,5.34481395125938e-05
840,850,1367,1407,9.06916347199792e-06
850,860,1367,1407,5.66954974591798e-05
860,870,1367,1407,1.37881388475097e-05
870,880,1367,1407,7.50858289546229e-05
880,890,1367,1407,3.2517262163015e-05
790,800,1368,1407,2.81819883594089e-07
800,810,1368,1407,0.00191728211469104
810,820,1368,1407,0.000186737815116535
820,830,1368,1407,0.00241820210607951
830,840,1368,1407,0.000352809777063069
840,850,1368,1407,0.00262507311431622
850,860,1368,1407,0.000544173227447073
860,870,1368,1407,0.00320198529228437
870,880,1368,1407,0.000923589082073882
880,890,1368,1407,0.00627647843201054
790,800,1407,1408,1.6638623699193e-05
800,810,1407,1408,1.52225926784859e-06
810,820,1407,1408,2.426002479917e-05
820,830,1407,1408,2.82035152354084e-06
830,840,1407,1408,2.40640998636838e-05
840,850,1407,1408,3.98448930920424e-06
850,860,1407,1408,2.4760604926437e-05
860,870,1407,1408,5.73176783329426e-06
870,880,1407,1408,3.1630046041898e-05
880,890,1407,1408,1.3711924566011e-05
790,800,1408,1408,4.9642014963338e-09
800,810,1408,1408,2.02367370310482e-05
810,820,1408,1408,1.98017628702649e-06
820,830,1408,1408,2.93200461885044e-05
830,840,1408,1408,4.09245829338571e-06
840,850,1408,1408,3.30575173454045e-05
850,860,1408,1408,6.50639423620532e-06
860,870,1408,1408,3.96778517463606e-05
870,880,1408,1408,1.12707353628916e-05
880,890,1408,1408,8.19840034973462e-05
800,810,1409,1408,4.30576368782061e-11
810,820,1409,1408,2.92001688271829e-07
820,830,1409,1408,3.23426598857198e-08
830,840,1409,1408,3.90623283407079e-07
840,850,1409,1408,6.24113116405781e-08
850,860,1409,1408,4.44000604816283e-07
860,870,1409,1408,1.00631101160319e-07
870,880,1409,1408,5.95503368022828e-07
880,890,1409,1408,2.54853397796495e-07
780,790,1367,1408,5.27472415655959e-07
790,800,1367,1408,0.00204276890192168
800,810,1367,1408,0.000150335981318838
810,820,1367,1408,0.001987822602535
820,830,1367,1408,0.000233597326355183
830,840,1367,1408,0.00182677884089946
840,850,1367,1408,0.000312564519434375
850,860,1367,1408,0.00187413244681574
860,870,1367,1408,0.000445086665810588
870,880,1367,1408,0.00244123448278173
880,890,1367,1408,0.00107219214185231
790,800,1368,1408,5.07125930672748e-09
800,810,1368,1408,3.56593710436561e-05
810,820,1368,1408,3.29576453148027e-06
820,830,1368,1408,4.38310801286967e-05
830,840,1368,1408,6.05489868766393e-06
840,850,1368,1408,4.5428326703106e-05
850,860,1368,1408,9.0323710358822e-06
860,870,1368,1408,5.19004540082952e-05
870,880,1368,1408,1.50779811187237e-05
880,890,1368,1408,0.000103917233656964
800,810,1369,1408,2.68493232238087e-07
810,820,1369,1408,0.000924587334429191
820,830,1369,1408,0.000107678257654821
830,840,1369,1408,0.00135974323462941
840,850,1369,1408,0.000227002800635029
850,860,1369,1408,0.00168982717688175
860,870,1369,1408,0.000391257478070043
870,880,1369,1408,0.00242663721768803
880,890,1369,1408,0.00104206256044504
790,800,1408,1409,6.04889440582379e-11
800,810,1408,1409,2.37535986328977e-07
810,820,1408,1409,2.42960242564376e-08
820,830,1408,1409,3.47164753612763e-07
830,840,1408,1409,5.03477439599399e-08
840,850,1408,1409,3.97160985613201e-07
850,860,1408,1409,7.85188808300767e-08
860,870,1408,1409,4.76079819800754e-07
870,880,1408,1409,1.31288993662338e-07
880,890,1408,1409,1.57068377019224e-06
800,810,1409,1409,2.15873679208128e-12
810,820,1409,1409,1.53030253040166e-08
820,830,1409,1409,1.63571368407642e-09
830,840,1409,1409,2.0526478839838e-08
840,850,1409,1409,3.20272929352768e-09
850,860,1409,1409,2.28864200613467e-08
860,870,1409,1409,5.1573240989265e-09
870,880,1409,1409,2.96292641482113e-08
880,890,1409,1409,2.08550213599496e-08
810,820,1410,1409,6.31105510408625e-15
820,830,1410,1409,2.19590603744406e-11
830,840,1410,1409,2.6729135101138e-12
840,850,1410,1409,3.37619039448832e-11
850,860,1410,1409,5.86348439235479e-12
860,870,1410,1409,4.49557039141698e-11
870,880,1410,1409,1.12226429048687e-11
880,890,1410,1409,1.55878016987728e-10
