"time_from","time_to","tile_from","tile_to","probL"
410,420,1310,1310,1.34342692603832e-32
410,420,1311,1310,4.42481884147252e-39
400,410,1269,1310,9.70321089323735e-30
410,420,1269,1310,8.06751402846111e-26
400,410,1270,1310,6.00246871568152e-36
410,420,1270,1310,4.06061279885694e-32
400,410,1271,1310,6.78417381816047e-28
410,420,1271,1310,4.01586318061834e-24
410,420,1310,1311,8.26882629129481e-40
410,420,1311,1311,7.38580567617304e-28
410,420,1312,1311,1.03913356968349e-36
400,410,1270,1311,3.50380249592714e-26
410,420,1270,1311,6.45175726849633e-22
400,410,1271,1311,1.61163243772068e-34
410,420,1271,1311,2.59671729032049e-30
400,410,1272,1311,3.21169825824825e-24
410,420,1272,1311,6.8055038999524e-20
410,420,1311,1312,1.12039575694351e-37
410,420,1312,1312,4.27481688203522e-28
410,420,1313,1312,1.64909561169216e-35
400,410,1271,1312,2.5136536771717e-26
410,420,1271,1312,1.01684526061481e-22
400,410,1272,1312,2.03860694348982e-32
410,420,1272,1312,1.08455057087372e-28
400,410,1273,1312,7.31650207284445e-25
410,420,1273,1312,2.63697025871386e-21
400,410,1272,1313,2.56010027497029e-22
400,410,1273,1313,3.73926546210694e-31
400,410,1274,1313,1.87490078708102e-22
400,410,1268,1268,3.62205864608512e-26
410,420,1268,1268,1.07007284958478e-20
420,430,1268,1268,1.01611872482419e-17
400,410,1269,1268,2.95280122760487e-35
410,420,1269,1268,1.21732906207431e-29
420,430,1269,1268,8.75786807262328e-27
390,400,1228,1268,7.18615508137701e-33
400,410,1228,1268,4.32493362882777e-27
410,420,1228,1268,3.12386107939547e-24
420,430,1228,1268,1.72099335356202e-23
390,400,1229,1268,7.08481137252872e-23
400,410,1229,1268,1.89360213038844e-17
410,420,1229,1268,1.77292194788826e-14
420,430,1229,1268,1.13838391632378e-13
410,420,1310,1269,8.68774903362485e-29
420,430,1310,1269,1.646538368788e-24
400,410,1268,1269,1.22273314435623e-34
410,420,1268,1269,1.86636947694169e-29
420,430,1268,1269,1.12191865159951e-27
400,410,1269,1269,2.70322989606957e-25
410,420,1269,1269,5.75790945006863e-20
420,430,1269,1269,2.6223332073538e-18
400,410,1270,1269,1.59177424978079e-32
410,420,1270,1269,2.75867626967636e-27
420,430,1270,1269,1.64185427186505e-25
