"time_from","time_to","tile_from","tile_to","probL"
470,480,1495,1495,1.85036326913074e-25
480,490,1495,1495,6.67254418960949e-25
490,500,1495,1495,1.43144620652649e-24
500,510,1495,1495,2.36967491773181e-24
510,520,1495,1495,3.33381271378393e-24
520,530,1495,1495,4.17963494551853e-24
530,540,1495,1495,4.7955541988114e-24
540,550,1495,1495,5.11653926349842e-24
550,560,1495,1495,5.12625742169624e-24
560,570,1495,1495,4.85098310413378e-24
570,580,1495,1495,4.34856435894036e-24
580,590,1495,1495,3.69523025465595e-24
590,600,1495,1495,2.97245208085914e-24
600,610,1495,1495,2.25550918423149e-24
610,620,1495,1495,1.6048777279617e-24
620,630,1495,1495,1.06106170069789e-24
630,640,1495,1495,6.43020673028987e-25
640,650,1495,1495,3.49921268854956e-25
650,660,1495,1495,1.65558258452969e-25
660,670,1495,1495,6.44743024104611e-26
670,680,1495,1495,1.85834352289205e-26
680,690,1495,1495,3.01491432596457e-27
470,480,1496,1495,4.99504446246847e-32
480,490,1496,1495,1.99926483260912e-31
490,500,1496,1495,4.74689988113133e-31
500,510,1496,1495,8.65976511244961e-31
510,520,1496,1495,1.33623780798016e-30
520,530,1496,1495,1.82875926660408e-30
530,540,1496,1495,2.28019416093963e-30
540,550,1496,1495,2.63259556822591e-30
550,560,1496,1495,2.842972320092e-30
560,570,1496,1495,2.88923881084655e-30
570,580,1496,1495,2.77216130124431e-30
580,590,1496,1495,2.51351649027708e-30
590,600,1496,1495,2.15116192186363e-30
600,610,1496,1495,1.73206223697211e-30
610,620,1496,1495,1.30451078878679e-30
620,630,1496,1495,9.10824928506612e-31
630,640,1496,1495,5.81671498450005e-31
640,650,1496,1495,3.3289990272167e-31
650,660,1496,1495,1.6533799502549e-31
660,670,1496,1495,6.74723691156092e-32
670,680,1496,1495,2.03454937100746e-32
680,690,1496,1495,3.44784680449535e-33
470,480,1454,1495,7.15560617885748e-28
480,490,1454,1495,2.7061329058016e-27
490,500,1454,1495,6.02906590840164e-27
500,510,1454,1495,1.03012161490785e-26
510,520,1454,1495,1.48953650434698e-26
520,530,1454,1495,1.91366468374362e-26
530,540,1454,1495,2.24500056499569e-26
