"time_from","time_to","tile_from","tile_to","probL"
740,750,1048,1048,1.07540959558806e-13
750,760,1048,1048,1.59662623741785e-12
760,770,1048,1048,6.9924992459868e-12
770,780,1048,1048,1.99236279010063e-11
780,790,1048,1048,4.49465733347193e-11
790,800,1048,1048,8.73988028848901e-11
800,810,1048,1048,1.53303607184226e-10
810,820,1048,1048,2.49420333131476e-10
820,830,1048,1048,3.8399645154928e-10
830,840,1048,1048,5.71329847525667e-10
840,850,1048,1048,8.56794758382346e-10
850,860,1048,1048,1.44916703706461e-09
860,870,1048,1048,3.40359596704953e-09
870,880,1048,1048,1.20792477397368e-08
880,890,1048,1048,5.43603810429685e-08
730,740,1049,1048,0
740,750,1049,1048,0
750,760,1049,1048,0
760,770,1049,1048,0
770,780,1049,1048,0
780,790,1049,1048,0
790,800,1049,1048,0
800,810,1049,1048,0
810,820,1049,1048,0
820,830,1049,1048,0
830,840,1049,1048,0
840,850,1049,1048,0
850,860,1049,1048,0
860,870,1049,1048,0
870,880,1049,1048,0
880,890,1049,1048,0
740,750,1007,1048,3.45556164070155e-16
750,760,1007,1048,6.93987277466116e-14
760,770,1007,1048,4.04622805822607e-13
770,780,1007,1048,1.3875320461917e-12
780,790,1007,1048,3.63314987798289e-12
790,800,1007,1048,8.03484787406761e-12
800,810,1007,1048,1.5806944638176e-11
810,820,1007,1048,2.8538060800688e-11
820,830,1007,1048,4.83357198913657e-11
830,840,1007,1048,7.85460853837202e-11
840,850,1007,1048,1.27848527928254e-10
850,860,1007,1048,2.33420378100869e-10
860,870,1007,1048,5.88907648076355e-10
870,880,1007,1048,2.23534432415919e-09
880,890,1007,1048,1.07169692484663e-08
730,740,1008,1048,0
740,750,1008,1048,0
750,760,1008,1048,0
760,770,1008,1048,0
770,780,1008,1048,0
780,790,1008,1048,0
790,800,1008,1048,0
800,810,1008,1048,0
810,820,1008,1048,0
820,830,1008,1048,0
830,840,1008,1048,0
840,850,1008,1048,0
850,860,1008,1048,0
860,870,1008,1048,0
870,880,1008,1048,0
880,890,1008,1048,0
730,740,1009,1048,4.29535317470601e-13
740,750,1009,1048,6.26602964034865e-12
750,760,1009,1048,2.62343721285982e-11
760,770,1009,1048,7.2057555281643e-11
770,780,1009,1048,1.57839810997324e-10
780,790,1009,1048,2.9958983669127e-10
790,800,1009,1048,5.14877225578368e-10
800,810,1009,1048,8.22673132174753e-10
810,820,1009,1048,1.24379496702427e-09
820,830,1009,1048,1.80438405790857e-09
830,840,1009,1048,2.55541077962394e-09
840,850,1009,1048,3.67544598480426e-09
850,860,1009,1048,5.99705710841887e-09
860,870,1009,1048,1.36498677460133e-08
870,880,1009,1048,4.71180421025114e-08
880,890,1009,1048,2.06859050455154e-07
740,750,1048,1049,0
750,760,1048,1049,0
760,770,1048,1049,0
770,780,1048,1049,0
780,790,1048,1049,0
790,800,1048,1049,0
800,810,1048,1049,0
810,820,1048,1049,0
820,830,1048,1049,0
