t,AntennaId,EventCode,PhoneId,x,y,TileId
0,21,0,271,1435.340271,6632.405056,1045
0,21,0,311,121.592119,6516.143969,1040
0,21,0,546,115.800895,6343.054591,1000
10,21,2,546,3.136363,6468.866060,1000
10,21,2,311,96.452248,6538.145353,1040
10,21,2,271,1413.553802,6652.836467,1045
20,21,2,546,3.136363,6468.866060,1000
20,21,2,311,72.232606,6561.155849,1040
20,21,2,271,1390.030857,6671.242006,1045
20,21,0,235,335.240653,5708.007631,881
30,21,0,748,960.906667,5748.745097,883
30,21,0,621,1160.991871,5720.496266,884
30,21,2,546,3.136363,6468.866060,1000
30,21,2,311,50.006829,6586.097558,1040
30,21,2,271,1367.831772,6691.224335,1045
30,21,2,235,211.111156,5808.388721,920
30,21,0,86,1158.707269,5703.265590,884
40,21,2,748,858.383805,5854.222688,923
40,21,2,621,1025.364383,5813.718607,924
40,21,2,546,3.136363,6468.866060,1000
40,21,2,311,26.530970,6609.866404,1040
40,21,1,271,1345.356645,6710.895670,1045
40,21,2,235,102.883655,5925.739917,920
40,21,2,86,1033.280441,5834.321178,924
50,21,2,748,756.347548,5960.171079,923
50,21,2,621,918.185401,5938.610105,923
50,21,2,546,118.779871,6591.944903,1040
50,21,2,311,2.252078,6632.814376,1040
50,21,2,235,102.883655,5925.739917,920
50,21,0,214,1460.248160,6069.928160,965
50,21,2,86,898.621326,5955.871083,923
60,21,2,748,645.354784,6056.696028,962
60,21,2,621,805.454901,6058.514461,963
60,21,2,546,176.038927,6433.063743,1000
60,21,2,311,2.252078,6632.814376,1040
60,21,2,235,90.678063,5766.568567,920
60,21,2,214,1328.227879,6180.436021,965
60,21,2,86,782.033915,6094.848894,963
70,21,2,748,538.203725,6157.468593,962
70,21,2,621,691.679909,6177.428177,962
70,21,2,546,289.548965,6308.014578,1001
70,21,2,311,2.252078,6632.814376,1040
70,21,2,235,95.674734,5926.128990,920
70,21,2,214,1197.016908,6291.903608,1004
70,21,2,86,782.033915,6094.848894,963
80,21,2,748,444.792454,6271.094268,1001
80,21,2,621,580.634806,6298.895067,1002
80,21,2,546,325.471652,6473.033919,1001
80,21,2,311,2.252078,6632.814376,1040
80,21,2,235,226.471707,5834.604965,920
80,21,2,214,1095.711207,6431.110278,1004
80,21,2,86,782.033915,6094.848894,963
90,21,2,748,342.146713,6376.452282,1001
90,21,2,621,458.996526,6409.752404,1001
90,21,2,546,288.121403,6308.331820,1001
90,21,2,311,21.206393,6605.304234,1040
90,21,2,235,342.534306,5944.213214,921
90,21,2,214,965.077577,6543.253920,1043
90,21,2,86,782.033915,6094.848894,963
100,21,2,748,247.011604,6488.638602,1000
100,21,2,621,353.475889,6536.048151,1041
100,21,2,546,282.037464,6139.557390,961
100,21,2,311,54.008560,6598.972421,1040
100,21,2,235,267.069525,6084.888591,961
100,21,2,214,842.612798,6664.265159,1043
100,21,2,86,782.033915,6094.848894,963
110,21,2,748,127.823504,6574.839856,1040
110,21,2,621,235.677117,6650.977128,1040
110,21,2,546,436.362759,6070.960557,961
110,21,2,311,72.252024,6626.959026,1040
110,21,2,235,291.299534,5927.099486,921
110,21,2,214,726.810101,6791.666404,1082
110,21,2,86,674.489330,6240.936603,962
120,21,2,748,127.823504,6574.839856,1040
120,21,2,621,108.717242,6755.697759,1080
120,21,2,546,601.959415,6037.800788,962
120,21,2,311,65.565369,6659.690703,1040
120,21,2,235,299.297950,6086.537626,961
120,21,1,214,604.646800,6912.981983,1082
120,21,2,86,541.939988,6364.783800,1002
130,21,2,748,127.823504,6574.839856,1040
130,21,2,621,108.717242,6755.697759,1080
130,21,2,546,754.111870,5964.510592,923
130,21,2,311,63.445396,6626.350341,1040
130,21,2,235,437.487740,6006.612179,961
130,21,2,86,410.339058,6489.638323,1001
140,21,2,748,127.823504,6574.839856,1040
140,21,2,621,176.529191,6605.741899,1040
140,21,2,546,784.849630,5798.447313,923
140,21,2,311,92.476947,6642.880406,1040
140,21,2,235,560.077862,5904.356826,922
140,21,2,86,275.794865,6611.315422,1041
150,21,2,748,31.617004,6686.108759,1040
150,21,2,621,340.129552,6623.634419,1041
150,21,2,546,738.721417,5960.909649,922
150,21,2,311,85.364818,6610.238537,1040
150,21,2,235,611.323659,5753.167000,922
150,21,2,86,129.284470,6718.283457,1040
160,21,0,755,1404.714041,5858.800263,925
160,21,2,748,31.617004,6686.108759,1040
160,21,2,621,320.879418,6460.188242,1001
160,21,2,546,870.370566,5855.125321,923
160,21,2,311,106.256055,6636.308255,1040
160,21,1,235,563.623452,5600.821388,882
160,21,1,86,10.334126,6855.244299,1080
170,21,2,755,1325.020539,5981.319795,925
170,21,2,748,31.617004,6686.108759,1040
170,21,2,621,290.129605,6298.510570,1001
170,21,2,546,952.750170,6002.554705,963
170,21,2,311,116.853701,6604.626022,1040
170,21,0,235,556.721241,5760.310744,922
180,21,2,755,1234.240276,6095.866876,964
180,21,2,748,31.617004,6686.108759,1040
180,21,2,621,264.421197,6135.955047,961
180,21,2,546,1081.925861,6111.345620,964
180,21,2,311,150.094419,6607.961979,1040
