t,AntennaId,EventCode,PhoneId,x,y,TileId
250,62,0,309,8326.360368,2569.508443,433
260,62,2,309,8200.457695,2710.429406,432
270,62,2,309,8072.179502,2849.191454,472
270,62,0,245,8184.792923,2595.945131,432
270,62,0,117,8267.352550,2476.169812,393
280,62,2,309,8072.179502,2849.191454,472
280,62,2,245,8052.197193,2707.359597,432
280,62,2,117,8243.484747,2494.971461,392
290,62,2,309,8072.179502,2849.191454,472
290,62,2,245,7941.972235,2840.945784,471
290,62,2,117,8219.751943,2513.943229,432
300,62,2,309,8072.179502,2849.191454,472
300,62,1,245,7809.355788,2952.335589,471
300,62,2,117,8196.939808,2534.012621,432
310,62,2,309,8072.179502,2849.191454,472
310,62,2,117,8173.160783,2552.926425,432
320,62,1,309,7932.674975,2976.661795,471
320,62,2,117,8150.509615,2573.177315,432
330,62,2,117,8131.592154,2596.953431,432
340,62,2,117,8106.023176,2613.366882,432
350,62,2,117,8084.423712,2634.735951,432
360,62,2,117,8062.685744,2655.964110,432
370,62,2,117,8062.685744,2655.964110,432
380,62,2,117,8062.685744,2655.964110,432
390,62,2,117,8062.685744,2655.964110,432
400,62,2,117,8044.284821,2680.142200,432
410,62,2,117,8019.608133,2697.868877,432
420,62,2,117,7995.645038,2716.548921,431
430,62,2,117,7977.558362,2740.962977,431
440,62,2,117,7956.807197,2763.156741,471
450,62,2,117,7934.550501,2742.473088,431
460,62,2,117,7912.595312,2721.469667,431
470,62,2,117,7891.776076,2699.339746,431
480,62,2,117,7874.400216,2674.414789,431
490,62,2,117,7854.953961,2651.069186,431
500,62,2,117,7831.862162,2631.322217,431
510,62,2,117,7810.890388,2609.336796,431
520,62,2,117,7787.150407,2590.374010,431
530,62,2,117,7764.451209,2570.176971,431
540,62,1,117,7743.553840,2548.120816,430
