t,AntennaId,EventCode,PhoneId,x,y,TileId
0,27,0,466,3738.980986,1647.063124,254
0,27,0,467,3738.980986,1647.063124,254
0,27,0,552,3589.413314,2547.290948,414
0,27,0,553,3589.413314,2547.290948,414
0,27,0,717,3782.795907,2457.881626,375
10,27,2,717,3762.597015,2476.421588,375
10,27,2,553,3475.256873,2668.870627,413
10,27,2,552,3475.256873,2668.870627,413
10,27,2,467,3641.082259,1733.051450,254
10,27,2,466,3641.082259,1733.051450,254
10,27,0,343,3781.851678,1866.770331,295
20,27,2,717,3742.218277,2494.763684,374
20,27,2,553,3475.256873,2668.870627,413
20,27,2,552,3475.256873,2668.870627,413
20,27,2,467,3559.895945,1834.967766,294
20,27,2,466,3559.895945,1834.967766,294
20,27,2,343,3667.058096,1983.734632,294
30,27,2,717,3721.991587,2513.273317,414
30,27,2,553,3475.256873,2668.870627,413
30,27,2,552,3475.256873,2668.870627,413
30,27,2,467,3486.533413,1942.652919,293
30,27,2,466,3486.533413,1942.652919,293
30,27,2,343,3552.501259,2100.930815,334
40,27,2,717,3703.391294,2533.416666,414
40,27,2,553,3475.256873,2668.870627,413
40,27,2,552,3475.256873,2668.870627,413
40,27,2,467,3398.920161,2039.100165,333
40,27,2,466,3398.920161,2039.100165,333
40,27,2,343,3437.562939,2217.752890,333
50,27,2,717,3683.993211,2552.792936,414
50,27,2,553,3358.933734,2788.378946,453
50,27,2,552,3358.933734,2788.378946,453
50,27,2,467,3314.451280,2138.312871,333
50,27,2,466,3314.451280,2138.312871,333
50,27,2,343,3316.023299,2327.690736,373
50,27,0,337,3731.450485,2932.429458,454
60,27,2,717,3666.344152,2573.774741,414
60,27,2,553,3244.843658,2910.020903,452
60,27,2,552,3244.843658,2910.020903,452
60,27,2,467,3213.399739,2220.573063,332
60,27,2,466,3213.399739,2220.573063,332
60,27,2,343,3213.922507,2455.884507,372
60,27,2,337,3597.604016,3021.596962,494
70,27,2,717,3666.344152,2573.774741,414
70,27,2,553,3123.710079,3024.650599,492
70,27,2,552,3123.710079,3024.650599,492
70,27,2,467,3123.999225,2315.366002,372
70,27,2,466,3123.999225,2315.366002,372
70,27,2,343,3106.738663,2579.859657,412
70,27,1,337,3501.920367,3150.865520,494
70,27,0,109,3861.004354,2360.678127,375
80,27,2,717,3666.344152,2573.774741,414
80,27,2,553,2991.737719,3126.614354,491
80,27,2,552,2991.737719,3126.614354,491
80,27,2,467,3040.450086,2415.354474,372
80,27,2,466,3040.450086,2415.354474,372
80,27,2,343,2977.572643,2680.727657,411
80,27,2,109,3836.372950,2382.079839,375
