t,AntennaId,EventCode,PhoneId,x,y,TileId
0,4,0,608,9913.268574,6400.015004,1039
10,4,2,608,9913.268574,6400.015004,1039
20,4,2,608,9913.268574,6400.015004,1039
30,4,2,608,9913.268574,6400.015004,1039
40,4,2,608,9771.345209,6529.720521,1079
50,4,2,608,9771.345209,6529.720521,1079
60,4,2,608,9771.345209,6529.720521,1079
70,4,2,608,9771.345209,6529.720521,1079
80,4,2,608,9644.730462,6674.408006,1078
90,4,2,608,9644.730462,6674.408006,1078
100,4,2,608,9644.730462,6674.408006,1078
110,4,2,608,9644.730462,6674.408006,1078
120,4,2,608,9644.730462,6674.408006,1078
130,4,2,608,9644.730462,6674.408006,1078
140,4,2,608,9644.730462,6674.408006,1078
150,4,2,608,9644.730462,6674.408006,1078
160,4,2,608,9644.730462,6674.408006,1078
170,4,2,608,9644.730462,6674.408006,1078
180,4,2,608,9644.730462,6674.408006,1078
190,4,2,608,9644.730462,6674.408006,1078
200,4,2,608,9644.730462,6674.408006,1078
210,4,2,608,9644.730462,6674.408006,1078
220,4,2,608,9644.730462,6674.408006,1078
230,4,2,608,9644.730462,6674.408006,1078
240,4,2,608,9644.730462,6674.408006,1078
250,4,2,608,9644.730462,6674.408006,1078
260,4,2,608,9644.730462,6674.408006,1078
270,4,2,608,9644.730462,6674.408006,1078
280,4,2,608,9644.730462,6674.408006,1078
290,4,2,608,9644.730462,6674.408006,1078
300,4,2,608,9644.730462,6674.408006,1078
310,4,2,608,9644.730462,6674.408006,1078
320,4,2,608,9644.730462,6674.408006,1078
330,4,2,608,9644.730462,6674.408006,1078
340,4,2,608,9644.730462,6674.408006,1078
350,4,2,608,9644.730462,6674.408006,1078
360,4,2,608,9644.730462,6674.408006,1078
370,4,2,608,9644.730462,6674.408006,1078
380,4,2,608,9503.237381,6804.582776,1118
390,4,2,608,9503.237381,6804.582776,1118
400,4,2,608,9503.237381,6804.582776,1118
410,4,2,608,9503.237381,6804.582776,1118
420,4,1,608,9383.401594,6954.932856,1117
