t,AntennaId,EventCode,PhoneId,x,y,TileId
0,29,0,287,5049.552073,6467.017094,1020
0,29,0,288,5049.552073,6467.017094,1020
0,29,0,332,5456.047627,5705.610521,901
0,29,0,489,4682.930300,6797.121354,1098
10,29,2,489,4666.664158,6811.760599,1098
10,29,2,332,5368.123342,5806.525657,941
10,29,2,288,4917.555636,6563.664361,1059
10,29,2,287,4917.555636,6563.664361,1059
20,29,0,677,5745.152061,6036.644673,982
20,29,2,489,4650.720788,6826.750724,1098
20,29,2,332,5274.683205,5902.356160,941
20,29,2,288,4813.217174,6689.669277,1059
20,29,2,287,4813.217174,6689.669277,1059
30,29,2,677,5633.614236,6150.229479,982
30,29,2,489,4650.720788,6826.750724,1098
30,29,2,332,5190.402667,6006.333733,980
30,29,2,288,4710.945607,6817.357492,1098
30,29,2,287,4710.945607,6817.357492,1098
30,29,0,176,5354.436949,5480.571150,861
40,29,2,677,5633.614236,6150.229479,982
40,29,2,489,4650.720788,6826.750724,1098
40,29,2,332,5092.523580,6097.625732,980
40,29,1,288,4597.942891,6935.654320,1098
40,29,1,287,4597.942891,6935.654320,1098
40,29,2,176,5330.019250,5498.453627,861
50,29,2,677,5633.614236,6150.229479,982
50,29,2,489,4650.720788,6826.750724,1098
50,29,2,332,4998.007563,6192.395280,979
50,29,2,176,5311.601984,5522.470523,901
60,29,2,677,5633.614236,6150.229479,982
60,29,0,614,5365.314717,5623.715558,901
60,29,0,613,5365.314717,5623.715558,901
60,29,2,489,4650.720788,6826.750724,1098
60,29,2,332,4907.374370,6290.884715,1019
60,29,2,176,5287.776138,5541.134286,901
70,29,2,677,5633.614236,6150.229479,982
70,29,2,614,5365.314717,5623.715558,901
70,29,2,613,5365.314717,5623.715558,901
70,29,2,489,4635.684646,6842.650701,1098
70,29,2,332,4810.418472,6383.156588,1019
70,29,2,176,5265.374683,5561.485743,901
80,29,0,746,4987.414124,5586.115196,899
80,29,0,687,4632.866793,5717.539671,898
80,29,2,677,5633.614236,6150.229479,982
80,29,2,614,5365.314717,5623.715558,901
80,29,2,613,5365.314717,5623.715558,901
80,29,2,489,4635.684646,6842.650701,1098
80,29,2,332,4716.969085,6478.978072,1018
80,29,2,176,5243.591759,5582.497911,900
90,29,2,746,4853.437701,5722.786178,899
90,29,2,687,4507.863962,5836.354440,938
90,29,2,677,5633.614236,6150.229479,982
90,29,2,614,5365.314717,5623.715558,901
90,29,2,613,5365.314717,5623.715558,901
90,29,2,489,4635.684646,6842.650701,1098
90,29,2,332,4631.641103,6582.097809,1058
90,29,2,176,5225.930288,5607.075937,900
100,29,2,746,4720.255555,5860.231277,938
100,29,2,687,4507.863962,5836.354440,938
100,29,2,677,5633.614236,6150.229479,982
100,29,2,614,5365.314717,5623.715558,901
100,29,2,613,5365.314717,5623.715558,901
100,29,2,489,4635.684646,6842.650701,1098
100,29,1,332,4537.338035,6677.079260,1058
100,29,2,176,5203.108896,5626.955351,900
110,29,2,746,4599.270411,6008.525694,978
110,29,2,687,4507.863962,5836.354440,938
110,29,2,677,5633.614236,6150.229479,982
110,29,2,614,5284.032657,5721.602329,901
110,29,2,613,5284.032657,5721.602329,901
110,29,2,489,4635.684646,6842.650701,1098
110,29,0,425,5055.732582,5596.758395,900
110,29,2,176,5187.420956,5652.837690,900
120,29,2,746,4599.270411,6008.525694,978
120,29,2,687,4507.863962,5836.354440,938
120,29,2,677,5633.614236,6150.229479,982
120,29,2,614,5211.591054,5826.200644,940
120,29,2,613,5211.591054,5826.200644,940
120,29,2,489,4635.684646,6842.650701,1098
120,29,2,425,5055.732582,5596.758395,900
120,29,2,176,5164.792594,5672.936551,900
130,29,2,746,4599.270411,6008.525694,978
130,29,2,687,4507.863962,5836.354440,938
130,29,2,677,5633.614236,6150.229479,982
130,29,2,614,5121.055953,5915.598567,940
130,29,2,613,5121.055953,5915.598567,940
130,29,2,489,4635.684646,6842.650701,1098
130,29,2,425,5055.732582,5596.758395,900
130,29,2,176,5143.854188,5694.790388,900
140,29,2,746,4599.270411,6008.525694,978
140,29,2,687,4384.128384,5956.488380,937
140,29,2,677,5633.614236,6150.229479,982
140,29,2,614,5018.030173,5990.259681,940
140,29,2,613,5018.030173,5990.259681,940
140,29,2,489,4635.684646,6842.650701,1098
140,29,2,425,4933.405592,5713.654217,899
