t,AntennaId,EventCode,PhoneId,x,y,TileId
0,53,0,588,7425.083487,2998.128224,469
10,53,2,588,7404.752548,3021.330670,509
20,53,2,588,7383.444353,3043.638995,509
30,53,2,588,7361.571213,3065.393680,509
40,53,2,588,7341.334936,3088.678733,509
50,53,2,588,7318.679224,3109.617197,509
60,53,2,588,7296.462918,3131.021317,509
70,53,2,588,7275.968174,3154.079201,509
80,53,1,588,7257.320499,3178.654896,509
160,53,0,726,8163.574300,3376.773486,552
170,53,2,726,8070.001324,3469.878214,552
180,53,2,726,7985.369903,3571.179323,591
190,53,2,726,7877.261361,3646.921882,591
200,53,1,726,7785.602937,3741.912015,591
300,53,0,245,7809.355788,2952.335589,471
310,53,2,245,7676.328962,3063.234978,510
320,53,0,309,7932.674975,2976.661795,471
320,53,2,245,7676.328962,3063.234978,510
330,53,2,309,7932.674975,2976.661795,471
330,53,2,245,7676.328962,3063.234978,510
340,53,2,309,7932.674975,2976.661795,471
340,53,2,245,7676.328962,3063.234978,510
350,53,2,309,7932.674975,2976.661795,471
350,53,2,245,7553.949358,3185.783104,510
360,53,2,309,7809.996268,3120.398136,511
360,53,2,245,7411.226843,3283.890670,549
370,53,2,309,7809.996268,3120.398136,511
370,53,2,245,7411.226843,3283.890670,549
380,53,2,309,7809.996268,3120.398136,511
380,53,2,245,7411.226843,3283.890670,549
390,53,2,309,7809.996268,3120.398136,511
390,53,2,245,7411.226843,3283.890670,549
400,53,2,309,7662.678922,3238.752689,510
400,53,2,245,7298.809235,3415.636987,549
410,53,2,309,7548.595791,3389.402084,550
410,53,1,245,7172.961148,3534.620472,588
420,53,2,309,7548.595791,3389.402084,550
430,53,2,309,7548.595791,3389.402084,550
440,53,2,309,7548.595791,3389.402084,550
450,53,2,309,7548.595791,3389.402084,550
460,53,2,309,7548.595791,3389.402084,550
470,53,2,309,7548.595791,3389.402084,550
480,53,2,309,7548.595791,3389.402084,550
490,53,2,309,7548.595791,3389.402084,550
500,53,2,309,7548.595791,3389.402084,550
510,53,2,309,7548.595791,3389.402084,550
520,53,2,309,7548.595791,3389.402084,550
530,53,2,309,7548.595791,3389.402084,550
540,53,2,309,7548.595791,3389.402084,550
550,53,2,309,7548.595791,3389.402084,550
560,53,2,309,7548.595791,3389.402084,550
570,53,2,309,7548.595791,3389.402084,550
580,53,2,309,7548.595791,3389.402084,550
590,53,2,309,7396.730974,3276.941966,549
600,53,1,309,7266.536545,3139.976235,509
790,53,0,330,8253.964305,3585.421510,593
800,53,2,330,8230.302452,3567.881904,592
810,53,2,330,8230.302452,3567.881904,592
820,53,2,330,8230.302452,3567.881904,592
830,53,2,330,8230.302452,3567.881904,592
840,53,2,330,8230.302452,3567.881904,592
850,53,2,330,8211.969015,3544.829656,592
860,53,2,330,8194.632666,3521.018481,592
870,53,2,330,8176.855637,3497.534480,552
880,53,2,330,8153.565398,3479.504343,552
890,53,2,330,8132.641235,3458.775125,552
