t,AntennaId,EventCode,PhoneId,x,y,TileId
0,16,0,438,9657.689596,1705.228308,278
0,16,0,632,9427.224158,1507.706745,277
0,16,0,633,9427.224158,1507.706745,277
0,16,0,726,9639.849911,1885.162993,318
10,16,2,726,9553.501093,1985.004236,318
10,16,2,633,9410.484574,1523.964421,277
10,16,2,632,9410.484574,1523.964421,277
10,16,2,438,9640.803125,1722.536186,278
20,16,1,726,9478.690021,2093.759445,357
20,16,2,633,9391.565033,1537.623729,277
20,16,2,632,9391.565033,1537.623729,277
20,16,2,438,9620.860859,1736.211768,278
30,16,2,633,9377.615891,1556.330604,277
30,16,2,632,9377.615891,1556.330604,277
30,16,2,438,9601.702248,1750.965178,318
40,16,2,633,9362.509691,1574.116229,277
40,16,2,632,9362.509691,1574.116229,277
40,16,2,438,9584.833387,1768.290219,318
50,16,2,633,9348.134849,1592.498004,277
50,16,2,632,9348.134849,1592.498004,277
50,16,2,438,9567.364744,1785.010328,318
60,16,2,633,9331.312152,1608.669664,277
60,16,2,632,9331.312152,1608.669664,277
60,16,2,438,9554.646828,1805.576566,318
70,16,2,633,9314.829460,1625.187732,277
70,16,2,632,9314.829460,1625.187732,277
70,16,2,438,9533.761135,1817.762761,318
80,16,1,633,9297.831652,1641.175235,277
80,16,1,632,9297.831652,1641.175235,277
80,16,2,438,9516.091024,1834.269811,318
90,16,2,438,9502.595433,1854.334320,318
100,16,2,438,9482.088525,1867.147682,317
110,16,2,438,9464.728000,1883.980023,317
120,16,2,438,9448.183544,1901.615115,317
130,16,2,438,9448.183544,1901.615115,317
140,16,2,438,9448.183544,1901.615115,317
150,16,2,438,9448.183544,1901.615115,317
160,16,2,438,9448.183544,1901.615115,317
170,16,2,438,9430.373043,1917.970591,317
180,16,1,438,9414.529133,1936.237666,317
