t,AntennaId,EventCode,PhoneId,x,y,TileId
0,39,0,466,6065.613092,1692.870750,264
10,39,2,466,6065.613092,1692.870750,264
20,39,2,466,6065.613092,1692.870750,264
30,39,2,466,6065.613092,1692.870750,264
40,39,2,466,6065.613092,1692.870750,264
50,39,2,466,6065.613092,1692.870750,264
60,39,2,466,6065.613092,1692.870750,264
70,39,2,466,6065.613092,1692.870750,264
80,39,2,466,6065.613092,1692.870750,264
90,39,2,466,6065.613092,1692.870750,264
100,39,2,466,6065.613092,1692.870750,264
110,39,2,466,6065.613092,1692.870750,264
120,39,2,466,6065.613092,1692.870750,264
130,39,2,466,6065.613092,1692.870750,264
140,39,2,466,6065.613092,1692.870750,264
150,39,2,466,6065.613092,1692.870750,264
160,39,2,466,6065.613092,1692.870750,264
170,39,2,466,6065.613092,1692.870750,264
180,39,2,466,6065.613092,1692.870750,264
190,39,2,466,6065.613092,1692.870750,264
200,39,2,466,6065.613092,1692.870750,264
210,39,2,466,6065.613092,1692.870750,264
220,39,2,466,6065.613092,1692.870750,264
230,39,2,466,6065.613092,1692.870750,264
240,39,2,466,6065.613092,1692.870750,264
250,39,2,466,6065.613092,1692.870750,264
260,39,2,466,6065.613092,1692.870750,264
270,39,2,466,6065.613092,1692.870750,264
280,39,2,466,6065.613092,1692.870750,264
290,39,2,466,6065.613092,1692.870750,264
300,39,2,466,6065.613092,1692.870750,264
310,39,2,466,6065.613092,1692.870750,264
320,39,2,466,6065.613092,1692.870750,264
330,39,2,466,6065.613092,1692.870750,264
340,39,2,466,6065.613092,1692.870750,264
350,39,2,466,6065.613092,1692.870750,264
360,39,2,466,6065.613092,1692.870750,264
370,39,2,466,6065.613092,1692.870750,264
380,39,2,466,6065.613092,1692.870750,264
390,39,2,466,6065.613092,1692.870750,264
400,39,2,466,6065.613092,1692.870750,264
410,39,2,466,6065.613092,1692.870750,264
420,39,2,466,6065.613092,1692.870750,264
430,39,2,466,6065.613092,1692.870750,264
440,39,2,466,6065.613092,1692.870750,264
450,39,2,466,6065.613092,1692.870750,264
460,39,2,466,6065.613092,1692.870750,264
470,39,2,466,6065.613092,1692.870750,264
480,39,2,466,6065.613092,1692.870750,264
490,39,2,466,6065.613092,1692.870750,264
500,39,2,466,6065.613092,1692.870750,264
510,39,2,466,6065.613092,1692.870750,264
520,39,2,466,6065.613092,1692.870750,264
530,39,2,466,6065.613092,1692.870750,264
540,39,2,466,6065.613092,1692.870750,264
550,39,2,466,6065.613092,1692.870750,264
560,39,2,466,6065.613092,1692.870750,264
570,39,2,466,6065.613092,1692.870750,264
580,39,2,466,6065.613092,1692.870750,264
590,39,2,466,6065.613092,1692.870750,264
600,39,2,466,6065.613092,1692.870750,264
610,39,2,466,6065.613092,1692.870750,264
620,39,2,466,6065.613092,1692.870750,264
630,39,2,466,6065.613092,1692.870750,264
640,39,2,466,6065.613092,1692.870750,264
650,39,2,466,6065.613092,1692.870750,264
660,39,2,466,6065.613092,1692.870750,264
670,39,2,466,6065.613092,1692.870750,264
680,39,2,466,6065.613092,1692.870750,264
690,39,2,466,6065.613092,1692.870750,264
700,39,2,466,6065.613092,1692.870750,264
710,39,2,466,6065.613092,1692.870750,264
720,39,2,466,6065.613092,1692.870750,264
730,39,2,466,6065.613092,1692.870750,264
740,39,2,466,6065.613092,1692.870750,264
750,39,2,466,6065.613092,1692.870750,264
760,39,2,466,6065.613092,1692.870750,264
770,39,2,466,6065.613092,1692.870750,264
780,39,2,466,6065.613092,1692.870750,264
790,39,2,466,6065.613092,1692.870750,264
800,39,2,466,6065.613092,1692.870750,264
810,39,2,466,6065.613092,1692.870750,264
820,39,2,466,6065.613092,1692.870750,264
830,39,2,466,6065.613092,1692.870750,264
840,39,2,466,6065.613092,1692.870750,264
850,39,2,466,6065.613092,1692.870750,264
860,39,2,466,6065.613092,1692.870750,264
870,39,2,466,6065.613092,1692.870750,264
880,39,2,466,6065.613092,1692.870750,264
890,39,2,466,6065.613092,1692.870750,264
