t,AntennaId,EventCode,PhoneId,x,y,TileId
0,66,0,334,4871.884751,3855.272343,619
0,66,0,574,5255.325831,4575.948540,741
0,66,0,575,5255.325831,4575.948540,741
0,66,0,618,4505.521899,3895.377781,618
10,66,2,618,4488.288291,3916.196606,617
10,66,2,575,5128.431397,4684.813272,740
10,66,2,574,5128.431397,4684.813272,740
10,66,2,334,4871.884751,3855.272343,619
20,66,2,618,4470.897486,3936.884298,617
20,66,1,575,4996.478511,4787.488308,779
20,66,1,574,4996.478511,4787.488308,779
20,66,2,334,4871.884751,3855.272343,619
30,66,2,618,4450.518439,3954.635782,617
30,66,2,334,4871.884751,3855.272343,619
40,66,0,714,5110.204991,3733.942611,580
40,66,1,618,4431.856983,3974.184970,617
40,66,0,348,5541.812189,4064.547141,662
40,66,2,334,4871.884751,3855.272343,619
50,66,2,714,4981.181814,3820.431131,619
50,66,2,348,5411.556595,4173.622563,661
50,66,2,334,4871.884751,3855.272343,619
60,66,2,714,4865.173645,3923.723672,619
60,66,2,348,5272.970764,4271.897355,701
60,66,2,334,4871.884751,3855.272343,619
70,66,2,714,4758.816349,4036.928662,659
70,66,2,348,5156.414809,4395.504299,700
70,66,2,334,4871.884751,3855.272343,619
80,66,2,714,4647.020649,4144.766345,658
80,66,2,348,5020.792936,4497.830616,700
80,66,2,334,4871.884751,3855.272343,619
90,66,1,714,4545.360557,4262.207693,698
90,66,2,348,4883.815842,4598.335557,739
90,66,2,334,4871.884751,3855.272343,619
100,66,1,348,4772.405354,4726.599622,739
100,66,2,334,4871.884751,3855.272343,619
110,66,2,334,4871.884751,3855.272343,619
110,66,0,263,4535.847459,3822.413829,618
120,66,2,334,4871.884751,3855.272343,619
120,66,1,263,4413.184159,3955.878237,617
130,66,2,334,4871.884751,3855.272343,619
140,66,2,334,4871.884751,3855.272343,619
150,66,2,334,4871.884751,3855.272343,619
160,66,2,334,4871.884751,3855.272343,619
170,66,2,334,4871.884751,3855.272343,619
180,66,2,334,4871.884751,3855.272343,619
190,66,2,334,4871.884751,3855.272343,619
200,66,2,334,4871.884751,3855.272343,619
210,66,2,334,4871.884751,3855.272343,619
210,66,0,101,5267.247155,3772.985490,621
210,66,0,100,5267.247155,3772.985490,621
220,66,2,334,4871.884751,3855.272343,619
220,66,2,101,5160.211502,3882.122237,620
220,66,2,100,5160.211502,3882.122237,620
230,66,2,334,4871.884751,3855.272343,619
230,66,2,101,5045.505061,3983.166250,620
230,66,2,100,5045.505061,3983.166250,620
240,66,2,334,4871.884751,3855.272343,619
240,66,2,101,5045.505061,3983.166250,620
240,66,2,100,5045.505061,3983.166250,620
250,66,2,334,4871.884751,3855.272343,619
250,66,2,101,5045.505061,3983.166250,620
250,66,2,100,5045.505061,3983.166250,620
260,66,2,334,4871.884751,3855.272343,619
260,66,2,101,5045.505061,3983.166250,620
260,66,2,100,5045.505061,3983.166250,620
270,66,2,334,4871.884751,3855.272343,619
270,66,0,140,5128.387478,3760.526641,620
270,66,2,101,4955.851543,4106.979445,659
270,66,2,100,4955.851543,4106.979445,659
280,66,2,334,4871.884751,3855.272343,619
280,66,2,140,5041.918741,3881.252394,620
280,66,2,101,4882.257371,4240.962124,659
280,66,2,100,4882.257371,4240.962124,659
290,66,2,334,4871.884751,3855.272343,619
290,66,2,140,4943.642585,3992.577806,619
290,66,2,101,4787.736753,4361.100848,699
290,66,2,100,4787.736753,4361.100848,699
300,66,2,334,4871.884751,3855.272343,619
300,66,2,140,4839.480744,4098.416650,659
300,66,2,101,4787.736753,4361.100848,699
300,66,2,100,4787.736753,4361.100848,699
310,66,2,334,4871.884751,3855.272343,619
310,66,2,140,4730.009630,4198.754207,658
310,66,2,101,4787.736753,4361.100848,699
310,66,2,100,4787.736753,4361.100848,699
320,66,2,334,4871.884751,3855.272343,619
320,66,2,140,4650.491019,4324.166887,698
320,66,2,101,4688.522092,4477.393201,698
320,66,2,100,4688.522092,4477.393201,698
330,66,2,334,4871.884751,3855.272343,619
330,66,1,140,4543.809408,4427.465405,698
330,66,1,101,4572.488701,4576.910599,738
330,66,1,100,4572.488701,4576.910599,738
340,66,2,334,4871.884751,3855.272343,619
350,66,2,334,4871.884751,3855.272343,619
360,66,2,334,4871.884751,3855.272343,619
370,66,2,334,4871.884751,3855.272343,619
380,66,2,334,4871.884751,3855.272343,619
390,66,2,334,4871.884751,3855.272343,619
400,66,2,334,4871.884751,3855.272343,619
410,66,2,334,4871.884751,3855.272343,619
420,66,2,334,4871.884751,3855.272343,619
430,66,2,334,4871.884751,3855.272343,619
440,66,2,334,4871.884751,3855.272343,619
450,66,2,334,4871.884751,3855.272343,619
460,66,2,334,4871.884751,3855.272343,619
470,66,2,334,4871.884751,3855.272343,619
480,66,2,334,4871.884751,3855.272343,619
490,66,2,334,4871.884751,3855.272343,619
500,66,2,334,4871.884751,3855.272343,619
510,66,2,334,4871.884751,3855.272343,619
510,66,0,303,5232.124480,4626.045757,740
520,66,2,334,4871.884751,3855.272343,619
520,66,2,303,5210.091131,4600.051585,740
530,66,2,334,4871.884751,3855.272343,619
530,66,2,303,5184.367906,4577.702510,740
540,66,2,334,4871.884751,3855.272343,619
540,66,2,303,5157.952314,4556.176202,740
550,66,2,334,4871.884751,3855.272343,619
550,66,2,303,5138.752848,4528.024010,740
560,66,2,334,4871.884751,3855.272343,619
560,66,2,303,5118.489733,4500.627448,740
570,66,2,334,4871.884751,3855.272343,619
570,66,2,303,5094.745495,4476.186159,700
580,66,2,334,4871.884751,3855.272343,619
580,66,2,303,5076.148060,4447.632685,700
590,66,2,334,4871.884751,3855.272343,619
590,66,2,303,5051.569033,4424.031057,700
600,66,2,334,4871.884751,3855.272343,619
600,66,2,303,5030.163795,4397.517263,700
610,66,2,334,4871.884751,3855.272343,619
610,66,2,303,5006.045397,4373.445116,700
620,66,2,334,4871.884751,3855.272343,619
620,66,2,303,4982.341729,4348.964479,699
630,66,2,334,4871.884751,3855.272343,619
630,66,2,303,4960.234530,4323.033085,699
640,66,2,334,4871.884751,3855.272343,619
640,66,2,303,4940.937592,4294.947615,699
650,66,2,334,4871.884751,3855.272343,619
650,66,2,303,4920.780601,4267.472878,699
660,66,2,334,4871.884751,3855.272343,619
660,66,2,303,4896.652243,4243.410714,659
660,66,0,230,5128.345740,4748.691997,740
670,66,2,334,4871.884751,3855.272343,619
670,66,2,303,4876.260438,4216.109802,659
670,66,2,230,5128.345740,4748.691997,740
680,66,2,334,4871.884751,3855.272343,619
680,66,2,303,4854.473992,4189.908348,659
680,66,2,230,5128.345740,4748.691997,740
