t,AntennaId,EventCode,PhoneId,x,y,TileId
0,3,0,73,5800.215447,7637.217317,1223
0,3,0,160,5970.609559,6385.710320,1023
0,3,0,172,5152.638404,7167.494715,1140
0,3,0,485,6053.409671,6615.190020,1064
0,3,0,682,5901.527342,6158.927624,983
10,3,2,682,5813.052956,6272.493283,1023
10,3,2,485,5935.150458,6757.263733,1103
10,3,2,172,5037.666737,7276.179659,1180
10,3,2,160,5944.622563,6405.946336,1023
10,3,2,73,5783.208566,7662.852283,1223
20,3,2,682,5711.698461,6374.729001,1022
20,3,2,485,5792.384476,6874.686286,1103
20,3,2,172,4914.300538,7375.233596,1179
20,3,2,160,5919.255002,6426.953648,1023
20,3,2,73,5765.776861,7688.200283,1223
30,3,2,682,5635.083704,6496.610315,1022
30,3,2,485,5646.699511,6988.467094,1102
30,3,1,172,4815.171900,7498.539778,1179
30,3,2,160,5897.614117,6451.782912,1023
30,3,2,73,5741.750668,7707.412974,1222
40,3,2,682,5532.018645,6597.121357,1062
40,3,2,485,5515.241029,7118.424198,1142
40,3,2,160,5872.502221,6473.095185,1023
40,3,2,73,5718.371107,7727.407513,1222
50,3,2,682,5431.400024,6700.081392,1061
50,3,2,485,5393.732937,7257.729492,1181
50,3,2,160,5849.015943,6496.186634,1023
50,3,2,73,5698.834148,7751.170777,1262
60,3,2,682,5324.888336,6796.932494,1101
60,3,2,485,5268.891266,7394.055347,1181
60,3,2,160,5827.452902,6521.083533,1063
60,3,2,73,5677.310749,7773.150966,1262
70,3,0,775,6163.155400,6621.206124,1064
70,3,2,682,5216.183890,6891.315857,1100
70,3,2,485,5137.494682,7524.075034,1220
70,3,2,160,5804.935583,6545.120808,1063
70,3,2,73,5658.342580,7797.370669,1262
80,3,2,775,6039.513277,6716.419955,1064
80,3,2,682,5109.006886,6987.430194,1100
80,3,1,485,5013.257827,7660.952297,1220
80,3,2,160,5778.243350,6564.417052,1063
80,3,2,73,5638.107676,7820.542508,1262
90,3,2,775,5942.444078,6838.610865,1103
90,3,2,682,5016.968092,7098.126788,1140
90,3,2,160,5750.853604,6582.709730,1063
90,3,2,73,5614.201255,7839.904029,1262
100,3,2,775,5942.444078,6838.610865,1103
100,3,2,682,4914.405278,7199.150276,1139
100,3,2,160,5726.511925,6604.897631,1062
100,3,2,73,5594.188364,7863.267883,1262
110,3,2,775,5942.444078,6838.610865,1103
110,3,2,682,4812.851685,7301.188226,1179
110,3,0,254,6054.416521,6351.680760,1024
110,3,2,160,5706.401052,6630.981593,1062
110,3,2,73,5571.242371,7883.758535,1262
120,3,2,775,5942.444078,6838.610865,1103
120,3,1,682,4727.024844,7416.767762,1178
120,3,2,254,5961.086890,6483.780121,1023
120,3,2,160,5684.766514,6655.816388,1062
120,3,2,73,5547.628420,7903.475705,1262
130,3,2,775,5942.444078,6838.610865,1103
130,3,2,254,5856.198284,6606.902180,1063
130,3,2,160,5662.221238,6679.827444,1062
130,3,2,73,5530.077884,7928.741574,1262
140,3,2,775,5832.720616,6949.578473,1103
140,3,0,487,4641.613611,6923.895047,1098
140,3,2,254,5733.746038,6712.571990,1062
140,3,2,160,5637.095494,6701.123388,1062
140,3,2,73,5506.546808,7948.557576,1262
150,3,2,775,5738.683577,7074.117958,1142
150,3,1,487,4528.574507,7049.501978,1138
150,3,2,254,5611.691912,6818.701400,1102
150,3,2,160,5616.452449,6726.788248,1062
150,3,2,73,5487.775118,7972.929878,1261
160,3,2,775,5650.447331,7202.832420,1142
160,3,2,254,5488.370535,6923.355588,1101
160,3,2,160,5591.434695,6748.210953,1062
160,3,2,73,5463.911738,7992.344423,1261
170,3,2,775,5552.821106,7324.578748,1182
170,3,2,254,5404.056932,7061.384127,1141
170,3,2,160,5568.951542,6772.280188,1102
170,3,2,73,5438.782673,8010.090284,1301
180,3,2,775,5433.176162,7424.769243,1181
180,3,2,254,5296.959502,7182.589744,1141
180,3,2,160,5550.857739,6799.801717,1102
180,3,2,73,5418.411177,8033.142129,1301
190,3,2,775,5433.176162,7424.769243,1181
190,3,2,254,5167.248374,7279.211090,1180
190,3,2,160,5532.197969,6826.942706,1102
190,3,1,73,5397.403490,8055.615726,1301
200,3,2,775,5433.176162,7424.769243,1181
200,3,2,254,5054.541648,7395.219087,1180
