t,AntennaId,EventCode,PhoneId,x,y,TileId
10,59,0,441,8217.921977,5979.667128,952
10,59,0,377,8151.126415,6027.554804,992
20,59,2,441,8217.921977,5979.667128,952
20,59,2,377,8049.537296,6151.816190,992
30,59,2,441,8217.921977,5979.667128,952
30,59,2,377,7924.956584,6253.013459,1031
40,59,2,441,8217.921977,5979.667128,952
40,59,2,377,7808.030893,6362.966286,1031
50,59,2,441,8217.921977,5979.667128,952
50,59,2,377,7681.492937,6461.705270,1030
60,59,2,441,8217.921977,5979.667128,952
60,59,1,377,7562.283335,6569.177648,1070
70,59,2,441,8217.921977,5979.667128,952
80,59,2,441,8196.467322,5998.990113,952
90,59,2,441,8196.467322,5998.990113,952
90,59,0,86,8372.811023,6120.404437,993
100,59,2,441,8196.467322,5998.990113,952
100,59,2,86,8275.222156,6228.331920,993
110,59,2,441,8196.467322,5998.990113,952
110,59,2,86,8159.198507,6316.141039,1032
120,59,0,623,8368.926065,6288.359421,1033
120,59,2,441,8196.467322,5998.990113,952
120,59,2,86,8159.198507,6316.141039,1032
130,59,2,623,8274.055208,6376.790113,1033
130,59,2,441,8196.467322,5998.990113,952
130,59,2,86,8159.198507,6316.141039,1032
140,59,2,623,8188.145598,6473.949805,1032
140,59,2,441,8196.467322,5998.990113,952
140,59,2,86,8159.198507,6316.141039,1032
150,59,2,623,8094.079363,6563.235919,1072
150,59,2,441,8196.467322,5998.990113,952
150,59,2,86,8159.198507,6316.141039,1032
160,59,1,623,8016.498922,6667.167347,1072
160,59,2,441,8196.467322,5998.990113,952
160,59,2,86,8159.198507,6316.141039,1032
170,59,2,441,8196.467322,5998.990113,952
170,59,2,86,8159.198507,6316.141039,1032
180,59,0,505,8235.890249,6067.135564,992
180,59,0,504,8235.890249,6067.135564,992
180,59,2,441,8196.467322,5998.990113,952
180,59,2,86,8057.957112,6420.649930,1032
190,59,2,505,8154.676059,6178.796102,992
190,59,2,504,8154.676059,6178.796102,992
190,59,2,441,8196.467322,5998.990113,952
190,59,2,86,7949.459421,6517.604453,1071
200,59,2,505,8047.546522,6265.899962,1032
200,59,2,504,8047.546522,6265.899962,1032
200,59,2,441,8173.413353,6016.373856,992
200,59,1,86,7841.798531,6615.487349,1071
210,59,2,505,7945.255964,6358.638638,1031
210,59,2,504,7945.255964,6358.638638,1031
210,59,2,441,8173.413353,6016.373856,992
220,59,2,505,7945.255964,6358.638638,1031
220,59,2,504,7945.255964,6358.638638,1031
220,59,2,441,8173.413353,6016.373856,992
230,59,2,505,7945.255964,6358.638638,1031
230,59,2,504,7945.255964,6358.638638,1031
230,59,2,441,8173.413353,6016.373856,992
240,59,2,505,7945.255964,6358.638638,1031
240,59,2,504,7945.255964,6358.638638,1031
240,59,2,441,8173.413353,6016.373856,992
250,59,2,505,7945.255964,6358.638638,1031
250,59,2,504,7945.255964,6358.638638,1031
250,59,2,441,8173.413353,6016.373856,992
260,59,2,505,7945.255964,6358.638638,1031
260,59,2,504,7945.255964,6358.638638,1031
260,59,2,441,8173.413353,6016.373856,992
270,59,2,505,7945.255964,6358.638638,1031
270,59,2,504,7945.255964,6358.638638,1031
270,59,2,441,8173.413353,6016.373856,992
280,59,2,505,7945.255964,6358.638638,1031
280,59,2,504,7945.255964,6358.638638,1031
280,59,2,441,8173.413353,6016.373856,992
290,59,2,505,7945.255964,6358.638638,1031
290,59,2,504,7945.255964,6358.638638,1031
290,59,2,441,8173.413353,6016.373856,992
300,59,2,505,7945.255964,6358.638638,1031
300,59,2,504,7945.255964,6358.638638,1031
300,59,2,441,8173.413353,6016.373856,992
310,59,2,505,7945.255964,6358.638638,1031
310,59,2,504,7945.255964,6358.638638,1031
310,59,2,441,8173.413353,6016.373856,992
320,59,2,505,7945.255964,6358.638638,1031
320,59,2,504,7945.255964,6358.638638,1031
320,59,2,441,8151.559786,6035.244511,992
330,59,2,505,7945.255964,6358.638638,1031
330,59,2,504,7945.255964,6358.638638,1031
330,59,2,441,8151.559786,6035.244511,992
340,59,2,505,7875.242512,6477.642574,1031
340,59,2,504,7875.242512,6477.642574,1031
340,59,2,441,8151.559786,6035.244511,992
350,59,2,505,7875.242512,6477.642574,1031
350,59,2,504,7875.242512,6477.642574,1031
350,59,2,441,8151.559786,6035.244511,992
360,59,2,505,7875.242512,6477.642574,1031
360,59,2,504,7875.242512,6477.642574,1031
360,59,2,441,8151.559786,6035.244511,992
370,59,2,505,7875.242512,6477.642574,1031
370,59,2,504,7875.242512,6477.642574,1031
370,59,2,441,8151.559786,6035.244511,992
380,59,2,505,7774.510984,6572.072333,1071
380,59,2,504,7774.510984,6572.072333,1071
380,59,2,441,8151.559786,6035.244511,992
390,59,1,505,7682.358467,6674.891271,1070
390,59,1,504,7682.358467,6674.891271,1070
390,59,2,441,8151.559786,6035.244511,992
400,59,2,441,8151.559786,6035.244511,992
410,59,2,441,8151.559786,6035.244511,992
420,59,2,441,8151.559786,6035.244511,992
430,59,2,441,8151.559786,6035.244511,992
440,59,0,649,8116.331906,5910.067564,952
440,59,2,441,8151.559786,6035.244511,992
450,59,2,649,8093.982692,5880.870775,952
450,59,2,441,8128.746208,6017.546471,992
460,59,2,649,8069.398027,5853.529704,952
460,59,2,441,8128.746208,6017.546471,992
470,59,2,649,8039.263990,5832.461251,952
470,59,2,441,8128.746208,6017.546471,992
480,59,2,649,8013.274543,5806.451856,952
480,59,2,441,8128.746208,6017.546471,992
490,59,2,649,7987.191010,5780.536818,951
490,59,2,441,8128.746208,6017.546471,992
500,59,2,649,7961.080851,5754.648606,951
500,59,2,441,8128.746208,6017.546471,992
510,59,2,649,7933.529977,5730.299289,911
510,59,2,441,8111.245054,5994.581505,952
520,59,1,649,7906.943382,5704.900611,911
520,59,2,441,8091.236180,5973.765047,952
530,59,2,441,8091.236180,5973.765047,952
540,59,2,441,8091.236180,5973.765047,952
550,59,2,441,8091.236180,5973.765047,952
560,59,2,441,8067.425936,5957.432493,952
570,59,2,441,8067.425936,5957.432493,952
580,59,2,441,8067.425936,5957.432493,952
590,59,2,441,8067.425936,5957.432493,952
600,59,2,441,8046.158156,5937.904014,952
610,59,2,441,8046.158156,5937.904014,952
620,59,2,441,8046.158156,5937.904014,952
630,59,0,455,8398.858951,6199.557701,993
630,59,2,441,8046.158156,5937.904014,952
640,59,2,455,8371.828281,6183.035928,993
640,59,2,441,8046.158156,5937.904014,952
650,59,2,455,8347.514165,6162.727066,993
650,59,2,441,8046.158156,5937.904014,952
660,59,2,455,8328.708866,6137.232227,993
660,59,2,441,8046.158156,5937.904014,952
670,59,0,726,7539.061443,6513.021384,1070
670,59,2,455,8306.690917,6114.454255,993
670,59,2,441,8046.158156,5937.904014,952
680,59,2,726,7435.147609,6393.921835,1029
680,59,2,455,8285.388175,6091.006029,993
680,59,2,441,8046.158156,5937.904014,952
690,59,2,726,7435.147609,6393.921835,1029
690,59,2,455,8266.447144,6065.611868,993
690,59,2,441,8046.158156,5937.904014,952
700,59,2,726,7435.147609,6393.921835,1029
700,59,2,455,8249.414373,6038.900244,992
700,59,2,441,8046.158156,5937.904014,952
710,59,2,726,7435.147609,6393.921835,1029
710,59,2,455,8226.183413,6017.360778,992
710,59,2,441,8046.158156,5937.904014,952
720,59,2,726,7435.147609,6393.921835,1029
720,59,2,455,8203.186352,5995.571760,952
720,59,2,441,8025.638852,5917.590517,952
730,59,1,726,7341.641588,6266.487884,1029
730,59,2,455,8180.479481,5973.480492,952
730,59,2,441,8025.638852,5917.590517,952
740,59,2,455,8156.718191,5952.527516,952
740,59,2,441,8025.638852,5917.590517,952
750,59,2,455,8133.444502,5931.034227,952
750,59,2,441,8025.638852,5917.590517,952
760,59,2,455,8113.176560,5906.685990,952
760,59,2,441,8005.650364,5896.754482,952
770,59,0,584,7407.021006,6494.007314,1029
770,59,2,455,8086.734308,5889.237970,952
770,59,2,441,8005.650364,5896.754482,952
780,59,1,584,7297.827514,6399.468059,1029
780,59,2,455,8066.763396,5864.645517,952
780,59,2,441,8005.650364,5896.754482,952
790,59,2,455,8045.700872,5840.981278,952
790,59,2,441,8005.650364,5896.754482,952
800,59,0,731,8235.611364,6568.492643,1072
800,59,0,730,8235.611364,6568.492643,1072
800,59,2,455,8021.080682,5821.044569,952
800,59,2,441,7984.092801,5877.546372,951
810,59,2,731,8219.546678,6547.586096,1072
810,59,2,730,8219.546678,6547.586096,1072
810,59,0,546,8051.694872,6560.770361,1072
810,59,2,455,7999.043161,5798.285532,951
810,59,2,441,7984.092801,5877.546372,951
820,59,2,731,8199.249329,6530.758278,1072
820,59,2,730,8199.249329,6530.758278,1072
820,59,2,546,7917.924471,6454.085430,1031
