"tile","time","probL"
753,0,1.52059591406828e-26
754,0,1.13107024688373e-26
755,0,1.20955252256406e-25
791,0,2.83604524383843e-20
792,0,6.49773544329688e-16
793,0,1.78686487200666e-17
794,0,7.81527357584386e-16
795,0,5.18938158382034e-19
796,0,1.6254213695897e-18
830,0,1.93454554681845e-14
831,0,2.74717450397611e-11
832,0,4.88630109485906e-12
833,0,1.25855951544957e-08
834,0,2.53464136539215e-11
835,0,1.68201721816085e-09
836,0,2.71040130658462e-18
837,0,5.8754285188325e-24
870,0,3.40892720514309e-08
871,0,1.01844806991025e-08
872,0,7.91017171959098e-06
873,0,4.20701776210594e-07
874,0,0.000280647197505664
875,0,8.58364116712362e-11
876,0,1.80120591877198e-13
877,0,6.08187212709172e-24
910,0,6.33682003116055e-08
911,0,0.00153467736475338
912,0,0.000140523320284693
913,0,0.0361369031323222
914,0,1.0588932950794e-06
915,0,7.46966857817306e-07
916,0,4.15475707707774e-15
917,0,4.07926909399547e-19
918,0,4.63441474413151e-30
950,0,4.58307396314142e-07
951,0,0.00026207702782704
952,0,0.921532246548113
953,0,4.10762586173226e-05
954,0,0.00155240990273695
955,0,3.94229176210237e-09
956,0,4.39805448715683e-11
957,0,1.23958174936458e-20
958,0,8.14295022377546e-25
990,0,4.53662791672875e-09
991,0,6.72550373865086e-05
992,0,2.10353997594057e-06
993,0,0.0384214670825342
994,0,1.00800224274034e-06
995,0,6.08599722188e-06
996,0,1.70588344493639e-13
997,0,2.16136707887446e-16
1030,0,1.05751721509583e-11
1031,0,3.37979927929409e-12
1032,0,6.31533982185685e-07
1033,0,2.0237454536784e-09
1034,0,1.01599771433279e-05
1035,0,9.25874868817365e-11
1036,0,3.1543792848912e-10
1037,0,1.68342297787657e-19
1071,0,4.00871628607419e-16
1072,0,2.20959599330549e-17
1073,0,1.99290193256738e-12
1074,0,6.05709045401943e-15
1075,0,1.22021933817955e-11
1076,0,1.60207816076616e-16
753,10,1.60917391635206e-33
754,10,9.01144714533352e-33
755,10,1.2372492964866e-32
791,10,4.21910192206944e-25
792,10,3.9807682501417e-20
793,10,4.60663807522048e-21
794,10,5.06842999711072e-20
795,10,3.37164166853574e-23
796,10,9.93210473479783e-24
830,10,1.31016965648538e-17
831,10,3.60937973912154e-14
832,10,2.53443904370105e-14
833,10,2.01030657813358e-10
834,10,5.1916078838177e-13
835,10,6.8351746115966e-12
836,10,2.34991544608143e-22
837,10,1.42525854457538e-30
870,10,2.78289842390715e-10
871,10,2.63971394407253e-10
872,10,5.268298976882e-07
873,10,2.0758090828809e-07
874,10,0.000198920021240401
875,10,2.38287380171192e-12
876,10,7.75505188966197e-17
877,10,8.99475331369039e-30
910,10,4.76529060056828e-09
911,10,0.00053988348018975
912,10,0.000140457057287062
913,10,0.0335725829682778
914,10,9.38778592254962e-07
915,10,8.86460872653389e-08
916,10,6.42119185097916e-18
917,10,3.77267471384324e-24
918,10,8.5862207627469e-37
950,10,3.9051821672477e-08
951,10,0.00026346771668528
952,10,0.928108576572536
953,10,4.08969980115235e-05
954,10,0.00134503312541609
955,10,1.49532406154417e-09
956,10,1.77163550369883e-13
957,10,7.84252158021636e-25
958,10,1.41916497363867e-30
990,10,3.91947297790182e-11
991,10,1.76679608882165e-06
992,10,1.48730040061966e-06
993,10,0.0357800501522824
994,10,8.88852528157143e-07
995,10,3.33779377809639e-06
996,10,2.4507124658721e-15
997,10,5.24332442575201e-20
1030,10,1.28749821980304e-15
1031,10,9.2121262995051e-15
1032,10,5.13660880214253e-09
1033,10,3.85353115289919e-10
1034,10,8.3769446952895e-07
1035,10,2.86823377708426e-12
1036,10,5.57381985737838e-12
1037,10,5.90330882163719e-23
1071,10,6.59009476404398e-21
1072,10,1.33161609045693e-20
1073,10,6.27982905337489e-16
1074,10,1.03603082640435e-17
1075,10,8.29234292157179e-15
1076,10,1.01462457950219e-19
753,20,9.3949824418834e-38
754,20,1.67156493965075e-36
755,20,3.96909887627713e-37
791,20,1.65220380789612e-27
792,20,4.21235007362737e-22
793,20,2.29032345597513e-23
794,20,5.21185786919255e-22
795,20,6.10794582057802e-25
796,20,3.69568070655796e-26
830,20,4.29311778495757e-20
831,20,3.92752211554282e-16
832,20,3.69757412796349e-15
833,20,2.16706321806138e-11
834,20,2.84854993733202e-14
835,20,2.5239125137926e-12
836,20,5.56966079966853e-24
837,20,5.58032537893494e-34
870,20,1.49879999953832e-11
