"tile","time","probL"
1110,0,6.27889614375348e-17
1111,0,5.25148019635406e-19
1148,0,2.22288023737902e-08
1149,0,3.61649644532608e-09
1150,0,3.87028629049744e-10
1151,0,1.73495947426804e-12
1152,0,2.36035590009807e-14
1188,0,0.000173166903503411
1189,0,0.000218313987087762
1190,0,1.29699789113796e-05
1191,0,1.53276896754299e-06
1192,0,2.60242745545854e-09
1193,0,2.4874055912277e-11
1227,0,4.95291158542255e-08
1228,0,0.037741098129132
1229,0,0.0237045373545249
1230,0,0.0355311289029169
1231,0,0.000729326891613268
1232,0,4.82911467749367e-05
1233,0,1.45200079611439e-07
1267,0,8.16944842951649e-08
1268,0,0.000163819127029553
1269,0,0.313665977489715
1270,0,0.0583127972737482
1271,0,0.0624803755478568
1272,0,0.0023109990260746
1273,0,5.75512887318904e-05
1308,0,1.67335900353083e-05
1309,0,0.0176351675251815
1310,0,0.228098264439708
1311,0,0.0508585422467304
1312,0,0.0193814778278034
1313,0,0.000422408355165999
1349,0,0.000360010764348703
1350,0,0.0683988394184707
1351,0,0.0694278860622274
1352,0,0.0102484786686739
1110,10,1.27380615821635e-21
1111,10,9.74755175933824e-25
1148,10,1.28995566468678e-10
1149,10,2.59818122300148e-11
1150,10,1.11699407944997e-12
1151,10,9.30506184032174e-16
1152,10,1.03513472986309e-18
1188,10,3.63082128940129e-05
1189,10,2.91659171220242e-05
1190,10,7.3591035098072e-07
1191,10,4.14034659860288e-08
1192,10,2.34674011600179e-11
1193,10,1.88961653179023e-14
1227,10,6.98106809645408e-10
1228,10,0.0311715761073879
1229,10,0.0230416585894318
1230,10,0.0284527229693718
1231,10,0.000228653897981377
1232,10,2.6130713405393e-06
1233,10,3.01147847485565e-09
1267,10,2.2307935490523e-09
1268,10,2.71385124437049e-05
1269,10,0.330369314759742
1270,10,0.0608223077818561
1271,10,0.0590795387553651
1272,10,0.00142913016288392
1273,10,6.13956662602104e-06
1308,10,6.04681734104252e-07
1309,10,0.0157058173398091
1310,10,0.235505009683783
1311,10,0.0519393745227476
1312,10,0.0167052223991029
1313,10,0.000226258224094546
1349,10,2.74222035748533e-05
1350,10,0.0703923515413818
1351,10,0.0656793749153176
1352,10,0.00912151275023039
1110,20,8.96506980163619e-24
1111,20,2.8002224446182e-27
1148,20,8.86229531917124e-12
1149,20,4.78701183186786e-12
1150,20,1.47884733305827e-13
