"tile","time","probL"
715,0,1.1106109157683e-19
716,0,5.18311616741037e-17
717,0,1.73187335114035e-19
718,0,7.89601527207631e-19
753,0,4.04556642080182e-17
754,0,1.52076752961362e-12
755,0,3.0504647091618e-11
756,0,2.35509959098591e-10
757,0,2.96522973720205e-11
758,0,2.13674177821185e-13
759,0,1.83471959251363e-17
793,0,7.44781367342199e-10
794,0,1.72749747559977e-07
795,0,1.72836973894564e-06
796,0,1.36329152782731e-05
797,0,2.88404593224942e-07
798,0,9.57365542738159e-10
799,0,3.51663822088197e-13
832,0,2.10505608455476e-13
833,0,2.06381582030748e-07
834,0,0.00018552674074671
835,0,0.00772325894315486
836,0,0.00491339392743088
837,0,0.000269617138746603
838,0,2.00500782709012e-06
839,0,3.62890007445687e-09
872,0,1.69390302338244e-12
873,0,1.12447165760786e-07
874,0,0.00332115624951995
875,0,0.0437532988937276
876,0,0.0920828858661776
877,0,0.0157180066992389
878,0,0.00076023440443915
879,0,2.60305146595118e-06
912,0,1.51205646625653e-12
913,0,2.48672328783527e-07
914,0,0.000550059769871067
915,0,0.0976146513605986
916,0,0.0896102381743232
917,0,0.114927370094707
918,0,0.01669710512097
919,0,0.000525955867760223
952,0,1.52290683080611e-12
953,0,1.76533984509345e-08
954,0,0.000226314277455247
955,0,0.0350887261601482
956,0,0.14967902914102
957,0,0.072707089118572
958,0,0.0653659492112123
959,0,0.00138558759928353
993,0,8.95011114431442e-09
994,0,5.71862646344976e-05
995,0,0.0171922271191063
996,0,0.0585669862413817
997,0,0.0857767099280547
998,0,0.00913481912639308
999,0,0.000301170076138135
1033,0,6.71991299124573e-10
1034,0,2.99263031919166e-06
1035,0,0.000149356968432343
1036,0,0.0111590170030492
1037,0,0.00428929974060128
1038,0,0.000184542687313586
1039,0,8.22997113826686e-07
1075,0,3.21043022236375e-07
1076,0,6.9651440931368e-06
1077,0,4.97916763752941e-05
1078,0,1.3056858997427e-06
715,10,2.50812852400838e-28
716,10,2.8118074447629e-29
717,10,3.92038916792162e-28
718,10,1.44956320528706e-31
753,10,1.45652582102157e-22
754,10,5.59457015570066e-19
