"tile","time","probL"
1439,0,0.000502791085957477
1477,0,0.00292869039996086
1478,0,0.0459511332300592
1479,0,0.0248087504272189
1517,0,0.140302234951564
1518,0,0.0946310815595809
1519,0,0.0446310373637907
1556,0,0.00158587423265035
1557,0,0.169262245797054
1558,0,0.118960449908369
1559,0,0.0517771485583163
1596,0,0.0011336588564372
1597,0,0.154277465423616
1598,0,0.107396649417749
1599,0,0.0418507887876776
1439,10,0.000181446141821064
1477,10,0.00129966437247631
1478,10,0.0447828183206981
1479,10,0.0234168179457011
1517,10,0.143547794449137
1518,10,0.0959202707155783
1519,10,0.043020917886607
1556,10,0.000368291066799616
1557,10,0.173714624509398
1558,10,0.120811153618085
1559,10,0.049689346430435
1596,10,0.000255738770589164
1597,10,0.156047291298276
1598,10,0.107237782215217
1599,10,0.039706042259183
1439,20,7.34880185750584e-05
1477,20,0.000650852089367551
1478,20,0.0433711724202991
1479,20,0.021930396166351
1517,20,0.146465869013738
1518,20,0.0966883950665532
1519,20,0.041238736814478
1556,20,0.000137829839942382
1557,20,0.178032607198281
1558,20,0.122359972333965
1559,20,0.0474583547599907
1596,20,8.33960970578642e-05
1597,20,0.157235724213181
1598,20,0.106787562865568
1599,20,0.0374856431026537
1439,30,3.6871037502657e-05
1477,30,0.000392985026861856
1478,30,0.0419097336264822
1479,30,0.0204128787977617
1517,30,0.149621491200507
1518,30,0.0970993625722541
1519,30,0.039284623048928
1556,30,9.52867624608777e-05
1557,30,0.182854236589269
1558,30,0.1235586807593
1559,30,0.0450808601543513
1596,30,5.00427890934195e-05
1597,30,0.158393614948907
1598,30,0.106016108777866
1599,30,0.0351932239084553
1439,40,2.40646054039489e-05
1477,40,0.000291376120419623
1478,40,0.0404586825329162
1479,40,0.0188864164783118
1517,40,0.153211431451632
1518,40,0.097207654290382
1519,40,0.0371661482565842
1556,40,8.87528719282465e-05
1557,40,0.188330568653274
1558,40,0.124375268195582
1559,40,0.0425573966780389
1596,40,4.41443882276292e-05
1597,40,0.159622054140166
1598,40,0.104902133828086
1599,40,0.0328339075090478
1439,50,1.91897296373266e-05
1477,50,0.000252454227617302
1478,50,0.0390290095916072
1479,50,0.0173601899463299
1517,50,0.157325170888208
1518,50,0.0970193721392943
1519,50,0.0348944753023605
1556,50,8.9315137060145e-05
1557,50,0.19452539246747
1558,50,0.124775375651667
1559,50,0.0398919643651441
1596,50,4.37407863619279e-05
1597,50,0.16093618440144
1598,50,0.103423524601964
1599,50,0.0304146407638402
1439,60,1.694957682508e-05
1477,60,0.00023887694055224
1478,60,0.0376133230229527
1479,60,0.0158396599769005
1517,60,0.162019155645901
1518,60,0.096517143565034
1519,60,0.0324831995116247
1556,60,9.14744765729785e-05
1557,60,0.201492039151973
1558,60,0.124717259009581
1559,60,0.0370920015460916
1596,60,4.45103038241076e-05
1597,60,0.162334497646944
1598,60,0.101555518069923
1599,60,0.0279443915553007
1439,70,1.55786544473876e-05
1477,70,0.00023573228397347
1478,70,0.036197037433962
1479,70,0.0143296366121012
1517,70,0.167341110539396
1518,70,0.0956697470996576
1519,70,0.0299481787742246
1556,70,9.41976152098254e-05
1557,70,0.209288285252317
1558,70,0.124149739358371
1559,70,0.0341685772879155
1596,70,4.56065677139313e-05
1597,70,0.163812007952554
1598,70,0.0992702281421757
1599,70,0.0254343364259819
1439,80,1.44873590755783e-05
1477,80,0.000237069325713517
1478,80,0.0347623397515007
1479,80,0.0128353550102208
1517,80,0.173339053406178
1518,80,0.0944354801657589
1519,80,0.0273077464911018
1556,80,9.7305888082778e-05
1557,80,0.217979598647196
1558,80,0.123010801576317
1559,80,0.031136722916358
1596,80,4.68689809171725e-05
1597,80,0.165362714279591
1598,80,0.0965363884040275
1599,80,0.0228980677979621
1439,90,1.34766184339359e-05
1477,90,0.000240531001838887
1478,90,0.0332894833076813
1479,90,0.0113629194477384
1517,90,0.180065079668694
1518,90,0.092762955707709
1519,90,0.0245830979821953
1556,90,0.000100786338038008
1557,90,0.227640325548296
1558,90,0.121226248947414
1559,90,0.0280158707845094
1596,90,4.82731320384477e-05
1597,90,0.166980012534975
1598,90,0.0933191090512481
1599,90,0.0203518299291908
1439,100,1.2476584503964e-05
1477,100,0.000245228981317816
1478,100,0.0317570795892036
1479,100,0.00991955757678226
1517,100,0.187577244408768
1518,100,0.0905907902346523
1519,100,0.0217987822867991
1556,100,0.000104660591522673
1557,100,0.238354622054378
1558,100,0.118708231011243
1559,100,0.0248303929418268
1596,100,4.98226644911382e-05
1597,100,0.168656710003266
1598,100,0.0895796124587629
1599,100,0.0178147886124825
1439,110,1.14598532295817e-05
1477,110,0.000250941246689802
1478,110,0.0301419946906601
1479,110,0.0085138293691163
1517,110,0.19594074796284
1518,110,0.0878467441784123
1519,110,0.0189832819734973
1556,110,0.000108960960563672
1557,110,0.250217461186546
1558,110,0.115353569350009
1559,110,0.0216102435135615
1596,110,5.15287875720505e-05
1597,110,0.170384957583216
1598,110,0.0852749404353967
1599,110,0.0153093389086889
1439,120,1.04126259314059e-05
1477,120,0.000257911307289546
1478,120,0.0284190567823262
1479,120,0.00715583989020323
1517,120,0.205228878759541
1518,120,0.084446504794326
1519,120,0.0161696828791269
1556,120,0.000113730645728971
1557,120,0.2633357774721
1558,120,0.11104183698121
1559,120,0.0183917142888564
1596,120,5.34102240375692e-05
1597,120,0.172156157330329
1598,120,0.0803576306551607
1599,120,0.0128614553638336
1439,130,9.32496831934501e-06
1477,130,0.000267074931129369
1478,130,0.026560608985512
1479,130,0.00585747615101665
1517,130,0.215523858135815
1518,130,0.0802921247388287
1519,130,0.0133964452423061
1556,130,0.000119047999022581
1557,130,0.277829758933334
1558,130,0.105633157168102
1559,130,0.015218317096214
1596,130,5.55135288197636e-05
1597,130,0.173960842038191
1598,130,0.0747753605286644
1599,130,0.0105010895547256
1439,140,8.18718817906364e-06
1477,140,0.000280935865218286
1478,140,0.0245358177212259
1479,140,0.00463268304028256
1517,140,0.226917534080498
1518,140,0.0752699828682303
1519,140,0.0107082968587556
1556,140,0.000125160534604911
1557,140,0.293834240128489
1558,140,0.0989656964135574
1559,140,0.012141811247328
1596,140,5.80224601617882e-05
1597,140,0.175788452271172
1598,140,0.0684705591910885
1599,140,0.00826262013120893
1439,150,6.98794727686867e-06
1477,150,0.000305924129324102
1478,150,0.0223094467750534
1479,150,0.00349780135926264
1517,150,0.239511542678886
1518,150,0.0692478847043073
1519,150,0.00815728536455381
1556,150,0.000133209153320184
1557,150,0.311499860941014
1558,150,0.0908528576322309
1559,150,0.00922340195647121
1596,150,6.18277518705956e-05
1597,150,0.177626606233937
1598,150,0.0613800032690171
1599,150,0.00618536010347597
1439,160,5.71281433633403e-06
1477,160,0.000358479249049504
1478,160,0.0198393453578743
1479,160,0.00247201732408814
1517,160,0.253415503502212
1518,160,0.0620703559669726
1519,160,0.00580406367975912
1556,160,0.000149150870189611
1557,160,0.330992076834242
1558,160,0.0810803198565487
1559,160,0.00653514927645997
1596,160,7.14938874833875e-05
1597,160,0.179457712493354
1598,160,0.0534344968272125
1599,160,0.00431412206021829
1439,170,4.34431711358794e-06
1477,170,0.000480652286539599
1478,170,0.0170707600308878
1479,170,0.0015780389386372
1517,170,0.268737506184444
1518,170,0.0535498968901929
1519,170,0.00371956612733309
1556,170,0.000205040886887482
1557,170,0.352477596760044
1558,170,0.0694037392011436
1559,170,0.00416164530978174
1596,170,0.000110706553522362
1597,170,0.181241485219059
1598,170,0.0445592012907315
1599,170,0.00269982000368242
1439,180,2.87071586071238e-06
1477,180,0.000780126878894224
1478,180,0.0139228151807071
1479,180,0.000843268609462933
1517,180,0.285541185650846
1518,180,0.0434494505732379
1519,180,0.00198739758520357
1556,180,0.000474649381113595
1557,180,0.376042190049153
1558,180,0.0555512730535719
1559,180,0.00220198760755924
1596,180,0.000302686469315308
1597,180,0.182822413039032
1598,180,0.0346777126588885
1599,180,0.00139997254715556
1439,190,1.33189785075481e-06
1477,190,0.00153304156758274
1478,190,0.0102561948105895
1479,190,0.000302056016733135
1517,190,0.303644096617061
1518,190,0.0314491341844385
1519,190,0.000707419228176446
1556,190,0.00190235600831871
1557,190,0.401239414617117
1558,190,0.0392524589224847
1559,190,0.000771596322668193
1596,190,0.00128865007958636
1597,190,0.183437173683805
1598,190,0.0237367025372633
1599,190,0.000478373506325099
1477,200,0.00344894929546567
1478,200,0.00579904843131314
1517,200,0.321613831123555
1518,200,0.0171077445653304
1556,200,0.00962822607238597
1557,200,0.424661091762202
1558,200,0.0204070009063676
1596,200,0.00640445366562592
1597,200,0.17908747371849
1598,200,0.0118421804592654
1477,210,0.00835744166084339
1517,210,0.331559758856982
1556,210,0.0516640412334127
1557,210,0.426908170180853
1596,210,0.0329964670590373
1597,210,0.148514121008872
1515,220,0.000992119249104644
1516,220,0.589434826819627
1555,220,0.00245235139124755
1556,220,0.243307832797263
1595,220,0.00190820772718281
1596,220,0.161904662015576
1474,230,1.52656671365173e-06
1475,230,0.0013553748999698
1514,230,9.28115236979996e-06
1515,230,0.00803987825721366
1516,230,0.594528845078071
1554,230,1.88233468877397e-05
1555,230,0.0155644812382081
1556,230,0.21612322654898
1594,230,1.24085547483654e-05
1595,230,0.0095735267120106
1596,230,0.154772627644829
1433,240,8.45083666101301e-10
1434,240,8.93294069205904e-07
1435,240,1.0806762249216e-08
1473,240,9.75420973490524e-09
1474,240,1.65050381043161e-05
1475,240,0.00247941528461716
1513,240,3.84683295993693e-08
1514,240,7.24162087433626e-05
1515,240,0.0133396702485538
1516,240,0.597891315192713
1553,240,6.19385785551304e-08
1554,240,0.000120022546726135
1555,240,0.0253253222938865
1556,240,0.196055776463027
1593,240,3.52532690230709e-08
1594,240,7.23114362877765e-05
1595,240,0.0151807312908234
1596,240,0.149445463636217
1392,250,2.05977958350931e-13
1393,250,3.13678764995079e-10
1432,250,3.84361819203961e-12
1433,250,1.03163357776473e-08
1434,250,2.14734711479345e-06
1435,250,1.97453288292153e-08
1472,250,2.47588214355005e-11
1473,250,8.32302440316754e-08
1474,250,3.62991476603783e-05
1475,250,0.00336095099075649
1512,250,7.17045009695777e-11
1513,250,2.70317495548387e-07
1514,250,0.000153802573687589
1515,250,0.0171922574372318
1516,250,0.600004204664519
1552,250,9.77983580211771e-11
1553,250,3.92328744444008e-07
1554,250,0.000247906671212183
1555,250,0.0323557378092279
1556,250,0.181724127599718
1592,250,4.91978740215921e-11
1593,250,2.09395195038014e-07
1594,250,0.000147380144243307
1595,250,0.0191560890671516
1596,250,0.145618110652946
1391,260,5.391828328548e-16
1392,260,2.48227573012089e-12
1393,260,8.37132995679653e-10
