"tile","time","probL"
942,0,1.3252515146581e-06
943,0,1.94651919092333e-08
980,0,2.5797883326087e-09
981,0,6.43009446617587e-06
982,0,6.5447798265832e-05
983,0,0.0029915592012237
984,0,1.47329634510974e-05
985,0,2.4866132001176e-07
1019,0,1.10003594415088e-07
1020,0,9.14606562282911e-05
1021,0,0.000595504379620592
1022,0,0.0140362928858553
1023,0,0.00041248196183756
1024,0,0.00228387790646188
1025,0,2.07544433122301e-07
1026,0,1.52299364385391e-10
1059,0,0.00492797695278627
1060,0,0.00253823782033263
1061,0,0.0474575845551712
1062,0,0.00155644895477589
1063,0,0.0141210501491929
1064,0,0.000340141382652495
1065,0,0.000107073449885412
1066,0,2.07685909045453e-09
1098,0,0.101450010693681
1099,0,0.00362945791666201
1100,0,0.112752405797109
1101,0,0.00382361959893234
1102,0,0.0470403257419325
1103,0,0.00127083642000754
1104,0,0.0079711716559423
1105,0,0.000131586965690997
1106,0,1.8006280185097e-06
1107,0,3.65734535386391e-11
1138,0,2.84107273422622e-05
1139,0,0.160763723594392
1140,0,0.00473358336208591
1141,0,0.105869819375867
1142,0,0.00301186292299889
1143,0,0.0269874440318959
1144,0,0.000667824882181962
1145,0,0.00302690279145268
1146,0,7.84203282008988e-06
1147,0,2.61926747272494e-08
1179,0,0.0001418892779695
1180,0,0.128735395890231
1181,0,0.00377447806415801
1182,0,0.0598182358207999
1183,0,0.00160143566036462
1184,0,0.0103229676557004
1185,0,0.00018052338305752
1186,0,0.00012269889941899
1219,0,8.26245434851869e-06
1220,0,0.000370186451008916
1221,0,0.0700064165796656
1222,0,0.00204554737440933
1223,0,0.0225476981016901
1224,0,0.00031190120314692
1225,0,3.42294157477522e-05
1226,0,7.39988105887258e-09
1260,0,1.66632509418147e-05
1261,0,0.000378366289713925
1262,0,0.024770294574755
1263,0,8.64052312262897e-05
1264,0,5.27315543208197e-06
1265,0,4.77229017585732e-10
1302,0,2.93455821745095e-06
1303,0,1.31661541773627e-06
942,10,5.28170490522428e-08
943,10,8.42157585495893e-10
980,10,5.81849930196667e-11
981,10,2.72950443707042e-07
982,10,4.94643718733302e-05
983,10,0.00274459787621504
984,10,8.79400099138666e-06
985,10,6.47980172178878e-09
1019,10,2.86985138447207e-09
1020,10,8.9937814457838e-06
1021,10,0.00054258931258912
1022,10,0.0134926768285376
1023,10,0.000398586072730595
1024,10,0.0020208276589843
1025,10,1.23942926590939e-08
1026,10,1.15968201315565e-12
1059,10,0.00254528246437239
1060,10,0.00252515097211269
1061,10,0.046736380810009
1062,10,0.00155461879304223
1063,10,0.0137357849543913
1064,10,0.000320828312245221
1065,10,3.50618967185597e-05
1066,10,4.78877982851792e-11
1098,10,0.101139861598334
1099,10,0.00365055959535074
1100,10,0.114575315370987
1101,10,0.00390545608786576
1102,10,0.0468389307619226
1103,10,0.00125736605772992
1104,10,0.00754504607058724
1105,10,0.000116732094200054
1106,10,9.27175887650826e-08
1107,10,4.76224155588726e-13
1138,10,7.39551509940025e-06
1139,10,0.164313588415337
1140,10,0.00486965892794956
1141,10,0.10765233531672
1142,10,0.00304835459952873
1143,10,0.0265444542164993
1144,10,0.000653857314530748
1145,10,0.002788439518004
1146,10,4.15796851057499e-06
1147,10,6.35867389844065e-10
1179,10,7.97180126179549e-05
1180,10,0.129996014226452
1181,10,0.00388030853358205
1182,10,0.0601097786766441
1183,10,0.00160755545657309
1184,10,0.00983141444313119
1185,10,0.00016785841411877
1186,10,7.68066610339663e-05
1219,10,2.26798103591071e-07
1220,10,0.000305853422212378
1221,10,0.0699241094781199
1222,10,0.0020802994268322
1223,10,0.0218786446025
1224,10,0.000288307211976967
1225,10,5.12105409837119e-06
1226,10,1.81927357035288e-10
1260,10,5.57950593858903e-07
1261,10,0.000343157180920091
1262,10,0.0237370636896358
1263,10,5.47152202021745e-05
1264,10,1.87473643400225e-07
1265,10,1.09360968206648e-11
1302,10,6.77842234392372e-07
1303,10,3.46817338590163e-08
942,20,2.87793895666366e-08
943,20,4.64536084317002e-10
980,20,5.24997711738012e-11
981,20,1.50862015686276e-07
982,20,3.79072134552453e-05
983,20,0.00251087068256164
984,20,5.35652625904674e-06
985,20,4.83547201393955e-09
1019,20,2.68061971069083e-09
1020,20,3.28610179012001e-06
