"tile","time","probL"
1115,0,1.0692882572273e-10
1116,0,5.95996863556463e-08
1117,0,2.46633356723511e-08
1118,0,6.81267845717658e-08
1119,0,7.40593646019786e-09
1154,0,1.87075453668926e-08
1155,0,0.000110354204266838
1156,0,0.000520403936238199
1157,0,0.00042772887419539
1158,0,0.000275719019713888
1159,0,9.87796108515689e-05
1194,0,1.20850287856309e-05
1195,0,0.0082371558068669
1196,0,0.0192022293421303
1197,0,0.0117551400181072
1198,0,0.0125335882984337
1199,0,0.00278186318672725
1234,0,0.000376042335014376
1235,0,0.070799281107621
1236,0,0.0659934814804267
1237,0,0.0952342308022818
1238,0,0.0328314193882834
1239,0,0.0368930411080457
1274,0,0.00231564917487832
1275,0,0.0463625767215763
1276,0,0.148763771200315
1277,0,0.0882458891330949
1278,0,0.127483030450826
1279,0,0.0393888638524345
1315,0,0.000265411869671952
1316,0,0.000476610050794649
1317,0,0.00464184003677679
1318,0,0.0243720606558586
1319,0,0.158770052529591
1356,0,2.39154424008723e-07
1357,0,3.79748160850572e-06
1358,0,0.00013785961243055
1359,0,0.000689625917512498
1154,10,5.37755313190037e-13
1155,10,7.69805992225599e-08
1156,10,1.28247673992971e-07
1157,10,5.97364070319064e-07
1158,10,7.52256517328163e-08
1159,10,3.11104800980465e-09
1194,10,4.5307097587208e-07
1195,10,0.00163753332417023
1196,10,0.00271952205174139
1197,10,0.00242491910054301
1198,10,0.000884196234569237
1199,10,4.24461433577013e-05
1234,10,0.00018414924771038
1235,10,0.0570307318068416
1236,10,0.0651011416904808
1237,10,0.0830702673383349
1238,10,0.0245599515085551
1239,10,0.0236831182163121
1274,10,0.0016643789531396
1275,10,0.0547292375336819
1276,10,0.193849403491023
1277,10,0.107578566396098
1278,10,0.145534272463151
1279,10,0.0362489069223776
1315,10,8.04117186007906e-05
1316,10,0.000228690137217433
1317,10,0.00355585766180356
1318,10,0.0291683941506555
1319,10,0.165582355476603
1356,10,3.03475749898996e-08
1357,10,7.06211789437376e-07
1358,10,3.3631042899635e-05
1359,10,0.000405846830211919
1194,20,8.17991635021831e-10
1195,20,3.59145610103403e-07
1196,20,4.60769133439771e-06
1197,20,6.69148011585939e-07
1198,20,2.77512940520424e-08
1199,20,2.41512588784202e-10
1234,20,6.4342032098799e-05
1235,20,0.011180915596252
1236,20,0.0178198205216451
1237,20,0.00732032690097929
1238,20,0.000368803245785993
1239,20,5.74244449393895e-05
1274,20,0.00739677458642769
1275,20,0.0866947319469502
1276,20,0.279289850225018
1277,20,0.134369925626901
1278,20,0.167515606064804
1279,20,0.0204234210527318
1315,20,0.00162627436784899
1316,20,0.0031354433085834
1317,20,0.0281016852596414
1318,20,0.0580999923489422
1319,20,0.174129508786042
1356,20,1.57634864943471e-06
1357,20,2.57870556044246e-05
1358,20,0.00106473441741045
1359,20,0.00130739106699102
1235,30,2.38617529182074e-05
1236,30,4.44136127788558e-06
1237,30,2.1565902219688e-07
1238,30,2.01495424897261e-09
1274,30,0.007562228391134
1275,30,0.0361084832785182
1276,30,0.0311673965889315
1277,30,0.00201266106300825
1278,30,0.000373719759955702
1279,30,9.74962045562056e-06
1314,30,0.0374181635226266
1315,30,0.164708913024621
1316,30,0.149698141676536
1317,30,0.282677832836113
1318,30,0.053835709981423
1319,30,0.0190195432294804
1354,30,0.000220109701347241
1355,30,0.000808412418952806
1356,30,0.00861277296567438
1357,30,0.0324619703435118
1358,30,0.162973947520361
1359,30,0.00959538243908257
1395,30,1.9274143872957e-07
1396,30,5.67631531231451e-06
1397,30,0.000231821859074821
1398,30,0.000351885802803241
1399,30,0.000116764131466369
1235,40,4.48576978226928e-07
1236,40,5.70818938484595e-08
1237,40,1.55980168256403e-09
1238,40,2.43574990076169e-12
1274,40,0.00181079174889925
1275,40,0.0102247505116903
1276,40,0.00383083934494085
1277,40,0.000108264779342987
1278,40,1.27935167378945e-05
1279,40,1.80691856281736e-07
1314,40,0.0396581135523586
1315,40,0.129723611828651
1316,40,0.10284125426586
1317,40,0.181238852504676
1318,40,0.0166921476725604
1319,40,0.0019780092408503
1353,40,0.00504955756010011
1354,40,0.0233397571232776
1355,40,0.0494807708913307
1356,40,0.128194705143386
1357,40,0.0708110247065796
1358,40,0.15083333939332
1359,40,0.013884290968265
1394,40,9.98409171780934e-05
1395,40,0.00115177997659608
1396,40,0.00767577012770689
1397,40,0.0390104894323373
1398,40,0.00570285438850217
1399,40,0.0165093436197638
1434,40,2.13046397301109e-10
1435,40,6.50769810360362e-07
1436,40,2.65026968100852e-05
1437,40,7.55493063480083e-05
1438,40,2.80613118030049e-05
1439,40,5.59457430604612e-06
1235,50,6.28527537384198e-08
1236,50,1.38153623073532e-08
1237,50,1.80570266302123e-10
1238,50,1.17977271157103e-13
1274,50,0.000809642328413804
1275,50,0.00406585940551792
1276,50,0.00142024825123242
1277,50,4.1190293657292e-05
1278,50,5.64542392767506e-06
1279,50,5.03867997825946e-08
1314,50,0.0335698167285247
1315,50,0.0981501689301172
1316,50,0.0700057846563879
1317,50,0.117931317222709
1318,50,0.0060530211353297
1319,50,0.000409248217437863
1353,50,0.00899473991098994
1354,50,0.0349984786037027
1355,50,0.0698163824237682
1356,50,0.172857086466947
1357,50,0.0654178161014087
1358,50,0.115639099705139
1359,50,0.0112190862160232
1394,50,0.0076901267164773
1395,50,0.0231618668914113
1396,50,0.0289656909645012
1397,50,0.0769841174848963
1398,50,0.0134006248582917
1399,50,0.0259102243241619
1434,50,1.29690263011344e-06
1435,50,0.000956675933916476
1436,50,0.00494305946263016
1437,50,0.00201808611433418
1438,50,0.00446582393691697
1439,50,8.59841568322197e-05
1476,50,9.71631324725519e-06
1477,50,1.94668291580703e-06
1235,60,2.41802944224333e-08
1236,60,5.19703102672042e-09
1237,60,6.38130621872292e-11
1238,60,4.00741220238869e-14
1274,60,0.000520596712228518
1275,60,0.0022030525723976
1276,60,0.00088121550621695
1277,60,2.11612160124744e-05
1278,60,3.26661217349553e-06
1279,60,1.61276532032772e-08
1314,60,0.0286640292371471
1315,60,0.0799405422779359
1316,60,0.0483374100280448
1317,60,0.0793719300237782
1318,60,0.00272353058442607
1319,60,0.000203967841341091
1353,60,0.0117398008465811
1354,60,0.0412515307383004
1355,60,0.0759730283267828
1356,60,0.182869929215004
1357,60,0.0524390256979713
1358,60,0.0864779944014129
1359,60,0.00786951695921652
1394,60,0.0171953612974422
1395,60,0.0493543815010358
1396,60,0.0452182666964136
1397,60,0.101136294349374
1398,60,0.016649871469507
1399,60,0.0281618934954309
1434,60,2.66968271030246e-05
1435,60,0.00552982367632013
1436,60,0.0163528148732767
1437,60,0.00715673278219547
1438,60,0.0107816862001774
1439,60,0.000213326780905974
1476,60,0.000376699958439003
1477,60,0.000354575726576392
1235,70,1.43744569340105e-08
1236,70,2.59698300710268e-09
1237,70,3.67390699653547e-11
1238,70,1.73156283211031e-14
1274,70,0.000390070480591021
1275,70,0.0014172529795341
1276,70,0.000611558052840421
1277,70,1.18930920620113e-05
1278,70,1.96849711499941e-06
1279,70,5.99468700610029e-09
1314,70,0.0251759370972817
1315,70,0.0683532993454737
1316,70,0.0333139109456472
1317,70,0.054098644022001
1318,70,0.00143213071805142
1319,70,0.000130867137202294
1353,70,0.0140793606255555
1354,70,0.0463038362418635
1355,70,0.0754031517992959
1356,70,0.178227527514762
1357,70,0.0398582806254358
1358,70,0.0640355945958406
1359,70,0.00504025628109502
1394,70,0.0269018886698996
1395,70,0.0749874600058024
1396,70,0.0551088614567276
1397,70,0.114393603765334
1398,70,0.0164398961201417
1399,70,0.0259180482535088
1434,70,5.9265839227062e-05
1435,70,0.0127938648282783
1436,70,0.0323658440998467
1437,70,0.0131638823252287
1438,70,0.0166178781778047
1439,70,0.000273955817323263
1476,70,0.00189612055919604
1477,70,0.00119386702715045
1235,80,9.38566140680092e-09
1236,80,1.46916784892485e-09
1237,80,2.26919402200877e-11
1238,80,7.29411392758925e-15
1274,80,0.000307661362346351
1275,80,0.000964793537840751
1276,80,0.000434203991609849
1277,80,6.63298302340862e-06
1278,80,1.13483352714531e-06
1279,80,2.28849335894971e-09
1314,80,0.022381011809477
1315,80,0.0595705189865606
1316,80,0.0223395298401364
1317,80,0.0362503368055904
