"tile","time","probL"
1001,0,2.32600063623172e-08
1002,0,3.05161093992078e-08
1003,0,1.03141337827573e-07
1004,0,1.21056679769869e-06
1040,0,0.000648380487554106
1041,0,0.00100340783388609
1042,0,0.000604163010271506
1043,0,0.00139817028661562
1044,0,0.00249095726679762
1045,0,0.00353691463718826
1046,0,0.00241782563355709
1080,0,0.0422392330038478
1081,0,0.023316699984097
1082,0,0.0263907579436802
1083,0,0.0164037606480845
1084,0,0.0152629473302367
1085,0,0.0075642362724211
1086,0,0.00109380381483195
1120,0,0.0459141435069691
1121,0,0.053235846917658
1122,0,0.0325084625561771
1123,0,0.0337970776404686
1124,0,0.0192764762509367
1125,0,0.0124937124283659
1126,0,0.00040913456712247
1127,0,1.58220660454787e-08
1160,0,0.065444198912897
1161,0,0.0423953990438495
1162,0,0.0480164253023369
1163,0,0.0295598268540503
1164,0,0.0261691555139268
1165,0,0.0111284457953476
1166,0,0.000108827792261083
1167,0,4.89782702867438e-10
1200,0,0.0396273363561289
1201,0,0.0487347844652603
1202,0,0.0325167525286177
1203,0,0.0336498040876549
1204,0,0.01874246673972
1205,0,0.0116610324114312
1206,0,1.51003410932679e-05
1207,0,1.72381211690413e-11
1240,0,0.0355106720357973
1241,0,0.0266980794077861
1242,0,0.0310427543285943
1243,0,0.0199249527936434
1244,0,0.0170718409205556
1245,0,0.00632592529382315
1246,0,3.36805143943437e-06
1247,0,8.57659851257828e-13
1280,0,0.0158360751630408
1281,0,0.0204915799512715
1282,0,0.0150758448732048
1283,0,0.0156260113605961
1284,0,0.00843984587204607
1285,0,0.0031041738669791
1286,0,7.42383972725293e-07
1320,0,0.00758345300729798
1321,0,0.00728184354740545
1322,0,0.00876730776312496
1323,0,0.00584953394049628
1324,0,0.00467567432810655
1325,0,0.000542125877297023
1326,0,2.77023894358565e-07
1361,0,3.09413241316301e-05
1362,0,6.97827571860877e-05
1363,0,0.000155170633034986
1364,0,0.000114971515734832
1001,10,8.27840434544044e-10
1002,10,1.21565175594741e-09
1003,10,7.32373213293958e-09
1004,10,1.31119513405142e-07
1040,10,0.000197908833885293
1041,10,0.000283288194628624
1042,10,0.000172172431511081
1043,10,0.000543052323894951
1044,10,0.00157447052611094
1045,10,0.00271457790090911
1046,10,0.0019592586514188
1080,10,0.041810600569919
1081,10,0.0212638220070688
1082,10,0.0242347024266665
1083,10,0.0156281558230542
1084,10,0.015067145627392
1085,10,0.00731136914683875
1086,10,0.000568990091365422
1120,10,0.048234816240883
1121,10,0.0559794938136975
1122,10,0.0341465800104056
1123,10,0.0355294804973456
1124,10,0.0204010483761366
1125,10,0.0115638071463557
1126,10,0.000133279954074581
1127,10,7.72623933044451e-10
